date,vertical,year,month,sumOfLeads
2019-07-30,Jobs,2019,7,44450.711454948
2019-07-30,Property,2019,7,263631.055085252
2019-07-30,Services,2019,7,12130.079423046
2019-07-31,Auto,2019,7,272041.664417342
2019-07-31,Generalist,2019,7,285872.104031364
2019-07-31,Jobs,2019,7,71886.11089569
2019-07-31,Property,2019,7,276572.980188668
2019-07-31,Services,2019,7,14681.56384314
2019-08-01,Auto,2019,8,275802.280032346
2019-08-01,Generalist,2019,8,276629.847990196
2019-08-01,Jobs,2019,8,70633.201935024
2019-08-01,Property,2019,8,261914.421118104
2019-08-01,Services,2019,8,14715.65040118
2019-08-02,Auto,2019,8,270485.407703324
2019-08-02,Generalist,2019,8,276281.171064744
2019-08-02,Jobs,2019,8,59695.049513022
2019-08-02,Property,2019,8,238495.608496528
2019-08-02,Services,2019,8,14493.86658744
2019-08-03,Auto,2019,8,269993.207417588
2019-08-03,Generalist,2019,8,265112.779463136
2019-08-03,Jobs,2019,8,40831.604926338
2019-08-03,Property,2019,8,213886.214002932
2019-08-03,Services,2019,8,12542.241079188
2019-08-04,Auto,2019,8,266355.72574323
2019-08-04,Generalist,2019,8,271302.273879084
2019-08-04,Jobs,2019,8,41819.970059532
2019-08-04,Property,2019,8,222174.405421396
2019-08-04,Services,2019,8,12110.14305366
2019-08-05,Auto,2019,8,295781.13376683
2019-08-05,Generalist,2019,8,270590.198611528
2019-08-05,Jobs,2019,8,74068.597472334
2019-08-05,Property,2019,8,283638.672529838
2019-08-05,Services,2019,8,19391.021956856
2019-08-06,Auto,2019,8,288624.531367104
2019-08-06,Generalist,2019,8,271769.463018288
2019-08-06,Jobs,2019,8,72797.317412538
2019-08-06,Property,2019,8,277716.219012698
2019-08-06,Services,2019,8,22257.576761752
2019-08-07,Auto,2019,8,259285.621095268
2019-08-07,Generalist,2019,8,257881.884093594
2019-08-07,Jobs,2019,8,64974.903402984
2019-08-07,Property,2019,8,259395.880313012
2019-08-07,Services,2019,8,16594.07482799
2019-08-08,Auto,2019,8,263094.282479886
2019-08-08,Generalist,2019,8,258424.26088162
2019-08-08,Jobs,2019,8,57457.449638988
2019-08-08,Property,2019,8,242873.50838321
2019-08-08,Services,2019,8,15520.950620722
2019-08-09,Auto,2019,8,252877.947335412
2019-08-09,Generalist,2019,8,269750.523644304
2019-08-09,Jobs,2019,8,48470.307944592
2019-08-09,Property,2019,8,210135.811777102
2019-08-09,Services,2019,8,12947.985900776
2019-08-10,Auto,2019,8,228250.240498832
2019-08-10,Generalist,2019,8,252235.557458514
2019-08-10,Jobs,2019,8,28379.673936024
2019-08-10,Property,2019,8,162198.02088898
2019-08-10,Services,2019,8,11045.157931732
2019-08-11,Auto,2019,8,195243.5818105
2019-08-11,Generalist,2019,8,207892.977965784
2019-08-11,Jobs,2019,8,22247.40104643
2019-08-11,Property,2019,8,140295.320371122
2019-08-11,Services,2019,8,8563.184081534
2019-08-12,Auto,2019,8,232001.628820012
2019-08-12,Generalist,2019,8,229250.276268956
2019-08-12,Jobs,2019,8,35588.493234636
2019-08-12,Property,2019,8,192461.85585101
2019-08-12,Services,2019,8,12410.541448222
2019-08-13,Auto,2019,8,268877.18376525
2019-08-13,Generalist,2019,8,270402.310960816
2019-08-13,Jobs,2019,8,67646.061216486
2019-08-13,Property,2019,8,254196.355221996
2019-08-13,Services,2019,8,17961.719285274
2019-08-14,Auto,2019,8,275216.5256361
2019-08-14,Generalist,2019,8,260034.25083574
2019-08-14,Jobs,2019,8,67025.118065892
2019-08-14,Property,2019,8,268279.919260398
2019-08-14,Services,2019,8,17378.363522624
2019-08-15,Auto,2019,8,278143.946604724
2019-08-15,Generalist,2019,8,259004.264450438
2019-08-15,Jobs,2019,8,66014.707613742
2019-08-15,Property,2019,8,256783.298551164
2019-08-15,Services,2019,8,16881.715859134
2019-08-16,Auto,2019,8,264210.283290916
2019-08-16,Generalist,2019,8,260598.12577838
2019-08-16,Jobs,2019,8,56472.75872562
2019-08-16,Property,2019,8,239775.605641616
2019-08-16,Services,2019,8,14981.35076788
2019-08-17,Auto,2019,8,266138.76295153
2019-08-17,Generalist,2019,8,260673.989575406
2019-08-17,Jobs,2019,8,38024.500979274
2019-08-17,Property,2019,8,215613.296334296
2019-08-17,Services,2019,8,11923.427423028
2019-08-18,Auto,2019,8,266218.36915277
2019-08-18,Generalist,2019,8,254638.74928059
2019-08-18,Jobs,2019,8,38627.073030738
2019-08-18,Property,2019,8,232960.791172958
2019-08-18,Services,2019,8,12505.535200374
2019-08-19,Auto,2019,8,301175.783931848
2019-08-19,Generalist,2019,8,269257.640265618
2019-08-19,Jobs,2019,8,79914.2812155
2019-08-19,Property,2019,8,298182.197403562
2019-08-19,Services,2019,8,17518.47988502
2019-08-20,Auto,2019,8,290175.466042746
2019-08-20,Generalist,2019,8,271190.158753238
2019-08-20,Jobs,2019,8,74932.039131444
2019-08-20,Property,2019,8,279363.724153372
2019-08-20,Services,2019,8,15521.919496356
2019-08-21,Auto,2019,8,287319.631307578
2019-08-21,Generalist,2019,8,274643.975317144
2019-08-21,Jobs,2019,8,69846.91889226
2019-08-21,Property,2019,8,281218.051644534
2019-08-21,Services,2019,8,17782.404135898
2019-08-22,Auto,2019,8,263489.99352869
2019-08-22,Generalist,2019,8,273161.012064902
2019-08-22,Jobs,2019,8,62031.853322358
2019-08-22,Property,2019,8,254603.598505306
2019-08-22,Services,2019,8,16039.179050526
2019-08-23,Auto,2019,8,269989.941062836
2019-08-23,Generalist,2019,8,270727.616059238
2019-08-23,Jobs,2019,8,52423.768477368
2019-08-23,Property,2019,8,242436.667421456
2019-08-23,Services,2019,8,16286.715077178
2019-08-24,Auto,2019,8,261129.903737862
2019-08-24,Generalist,2019,8,276303.256281794
2019-08-24,Jobs,2019,8,39174.531784812
2019-08-24,Property,2019,8,214965.858423104
2019-08-24,Services,2019,8,14635.79752548
2019-08-25,Auto,2019,8,279455.397952044
2019-08-25,Generalist,2019,8,282071.613727518
2019-08-25,Jobs,2019,8,35485.615079508
2019-08-25,Property,2019,8,270436.783465184
2019-08-25,Services,2019,8,15633.858254822
2019-08-26,Auto,2019,8,302343.124567396
2019-08-26,Generalist,2019,8,294301.757913074
2019-08-26,Jobs,2019,8,80740.98067635
2019-08-26,Property,2019,8,305380.775020716
2019-08-26,Services,2019,8,17692.678248676
2019-08-27,Auto,2019,8,302230.911434682
2019-08-27,Generalist,2019,8,289405.546016594
2019-08-27,Jobs,2019,8,68006.134759434
2019-08-27,Property,2019,8,351781.740194582
2019-08-27,Services,2019,8,20420.62573659
2019-08-28,Auto,2019,8,287553.568999534
2019-08-28,Generalist,2019,8,297729.055483282
2019-08-28,Jobs,2019,8,62281.700270526
2019-08-28,Property,2019,8,310609.353283934
2019-08-28,Services,2019,8,20668.563841906
2019-08-29,Auto,2019,8,261254.188420094
2019-08-29,Generalist,2019,8,282680.297910136
2019-08-29,Jobs,2019,8,53882.43374829
2019-08-29,Property,2019,8,266539.594203638
2019-08-29,Services,2019,8,19696.994326374
2019-08-30,Auto,2019,8,249814.861467558
2019-08-30,Generalist,2019,8,282192.484698394
2019-08-30,Jobs,2019,8,45200.252299452
2019-08-30,Property,2019,8,303041.941651694
2019-08-30,Services,2019,8,21838.895234148
2019-08-31,Auto,2019,8,227374.117732594
2019-08-31,Generalist,2019,8,277780.868721992
2019-08-31,Jobs,2019,8,27681.572169084
2019-08-31,Property,2019,8,264537.082815214
2019-08-31,Services,2019,8,23549.233193114
2019-09-01,Auto,2019,9,243777.460841008
2019-09-01,Generalist,2019,9,299258.61181518
2019-09-01,Jobs,2019,9,29970.611120682
2019-09-01,Property,2019,9,239241.884950346
2019-09-01,Services,2019,9,13447.563117998
2019-09-02,Auto,2019,9,276748.348494286
2019-09-02,Generalist,2019,9,312344.624361772
2019-09-02,Jobs,2019,9,49399.88556057
2019-09-02,Property,2019,9,262526.261238488
2019-09-02,Services,2019,9,14035.84621664
2019-09-03,Auto,2019,9,278459.18879439
2019-09-03,Generalist,2019,9,281759.103720892
2019-09-03,Jobs,2019,9,79054.513776216
2019-09-03,Property,2019,9,287838.617741008
2019-09-03,Services,2019,9,17047.586037142
2019-09-04,Auto,2019,9,275960.70942667
2019-09-04,Generalist,2019,9,281479.526337818
2019-09-04,Jobs,2019,9,78018.383785284
2019-09-04,Property,2019,9,289372.711829634
2019-09-04,Services,2019,9,16624.719528466
2019-09-05,Auto,2019,9,283128.650876372
2019-09-05,Generalist,2019,9,281189.665950722
2019-09-05,Jobs,2019,9,73330.079287308
2019-09-05,Property,2019,9,278229.742541468
2019-09-05,Services,2019,9,18349.323807526
2019-09-06,Auto,2019,9,268085.999683266
2019-09-06,Generalist,2019,9,278691.930973746
2019-09-06,Jobs,2019,9,59665.655754414
2019-09-06,Property,2019,9,245153.51520865
2019-09-06,Services,2019,9,16486.264466364
2019-09-07,Auto,2019,9,262301.296212008
2019-09-07,Generalist,2019,9,282588.98258675
2019-09-07,Jobs,2019,9,37102.271802948
2019-09-07,Property,2019,9,215345.934685722
2019-09-07,Services,2019,9,13938.755204872
2019-09-08,Auto,2019,9,247925.218308464
2019-09-08,Generalist,2019,9,279492.144588226
2019-09-08,Jobs,2019,9,32689.533791922
2019-09-08,Property,2019,9,208167.00295979
2019-09-08,Services,2019,9,13158.102300304
2019-09-09,Auto,2019,9,262206.079218742
2019-09-09,Generalist,2019,9,280764.475444164
2019-09-09,Jobs,2019,9,47052.059091756
2019-09-09,Property,2019,9,227616.699492194
2019-09-09,Services,2019,9,13613.643641484
2019-09-10,Auto,2019,9,269307.433975084
2019-09-10,Generalist,2019,9,260147.8497123
2019-09-10,Jobs,2019,9,75159.840760656
2019-09-10,Property,2019,9,269251.19682364
2019-09-10,Services,2019,9,16792.894391332
2019-09-11,Auto,2019,9,268341.392045578
2019-09-11,Generalist,2019,9,257611.39041079
2019-09-11,Jobs,2019,9,72099.215645598
2019-09-11,Property,2019,9,248695.23255908
2019-09-11,Services,2019,9,17850.697122446
2019-09-12,Auto,2019,9,272377.509214848
2019-09-12,Generalist,2019,9,265486.643259778
2019-09-12,Jobs,2019,9,68208.216849864
2019-09-12,Property,2019,9,252699.672004776
2019-09-12,Services,2019,9,16851.728155198
2019-09-13,Auto,2019,9,250310.300114538
2019-09-13,Generalist,2019,9,246362.084038252
2019-09-13,Jobs,2019,9,52607.479468668
2019-09-13,Property,2019,9,205041.86538032
2019-09-13,Services,2019,9,16177.996694786
2019-09-14,Auto,2019,9,247410.397062718
2019-09-14,Generalist,2019,9,242576.28934171
2019-09-14,Jobs,2019,9,35191.677493428
2019-09-14,Property,2019,9,185651.7682514
2019-09-14,Services,2019,9,15688.052945374
2019-09-15,Auto,2019,9,245867.738202272
2019-09-15,Generalist,2019,9,251489.336305964
2019-09-15,Jobs,2019,9,34276.796756754
2019-09-15,Property,2019,9,193055.633827462
2019-09-15,Services,2019,9,12893.104397682
2019-09-16,Auto,2019,9,265621.30890642
2019-09-16,Generalist,2019,9,267214.103359662
2019-09-16,Jobs,2019,9,43627.686213924
2019-09-16,Property,2019,9,220963.056011742
2019-09-16,Services,2019,9,11189.441944462
2019-09-17,Auto,2019,9,278367.083851444
2019-09-17,Generalist,2019,9,256345.904280864
2019-09-17,Jobs,2019,9,74502.155411802
2019-09-17,Property,2019,9,277766.028619366
2019-09-17,Services,2019,9,17378.876138896
2019-09-18,Auto,2019,9,275917.674734814
2019-09-18,Generalist,2019,9,254791.720604304
2019-09-18,Jobs,2019,9,69347.224995924
2019-09-18,Property,2019,9,262612.789306146
2019-09-18,Services,2019,9,14265.13147706
2019-09-19,Auto,2019,9,266086.702733476
2019-09-19,Generalist,2019,9,260670.236709374
2019-09-19,Jobs,2019,9,67021.443846066
2019-09-19,Property,2019,9,257510.613486624
2019-09-19,Services,2019,9,14594.41514288
2019-09-20,Auto,2019,9,260640.235510364
2019-09-20,Generalist,2019,9,250763.221448446
2019-09-20,Jobs,2019,9,57244.34488908
2019-09-20,Property,2019,9,238261.758796136
2019-09-20,Services,2019,9,14659.019116326
2019-09-21,Auto,2019,9,259491.050244132
2019-09-21,Generalist,2019,9,258510.850660278
2019-09-21,Jobs,2019,9,38373.551862744
2019-09-21,Property,2019,9,214232.877205316
2019-09-21,Services,2019,9,12484.736324918
2019-09-22,Auto,2019,9,247879.64971005
2019-09-22,Generalist,2019,9,251315.752571016
2019-09-22,Jobs,2019,9,38546.240194566
2019-09-22,Property,2019,9,217508.643894542
2019-09-22,Services,2019,9,12246.615056566
2019-09-23,Auto,2019,9,287611.60686678
2019-09-23,Generalist,2019,9,259644.45903038
2019-09-23,Jobs,2019,9,70761.799628934
2019-09-23,Property,2019,9,279198.870257112
2019-09-23,Services,2019,9,16054.06034902
2019-09-24,Auto,2019,9,284125.445887702
2019-09-24,Generalist,2019,9,261226.408550674
2019-09-24,Jobs,2019,9,68200.868410212
2019-09-24,Property,2019,9,277522.41198067
2019-09-24,Services,2019,9,15792.06709171
2019-09-25,Auto,2019,9,276760.467837134
2019-09-25,Generalist,2019,9,271353.08230123
2019-09-25,Jobs,2019,9,64372.33135152
2019-09-25,Property,2019,9,255339.025883118
2019-09-25,Services,2019,9,14520.78192873
2019-09-26,Auto,2019,9,271284.107687874
2019-09-26,Generalist,2019,9,263871.82611461
2019-09-26,Jobs,2019,9,60014.706637884
2019-09-26,Property,2019,9,250218.11216141
2019-09-26,Services,2019,9,15196.16606226
2019-09-27,Auto,2019,9,254285.15306908
2019-09-27,Generalist,2019,9,267104.74475294
2019-09-27,Jobs,2019,9,51538.281499302
2019-09-27,Property,2019,9,224993.577734784
2019-09-27,Services,2019,9,13311.733607924
2019-09-28,Auto,2019,9,240443.809136308
2019-09-28,Generalist,2019,9,269078.478589604
2019-09-28,Jobs,2019,9,34985.921183172
2019-09-28,Property,2019,9,191985.59500101
2019-09-28,Services,2019,9,12421.566985328
2019-09-29,Auto,2019,9,250769.214847424
2019-09-29,Generalist,2019,9,280457.603194194
2019-09-29,Jobs,2019,9,35937.544118106
2019-09-29,Property,2019,9,212003.9576139
2019-09-29,Services,2019,9,11799.908731272
2019-09-30,Auto,2019,9,280445.917054958
2019-09-30,Generalist,2019,9,290752.031161846
2019-09-30,Jobs,2019,9,69038.59053054
2019-09-30,Property,2019,9,262345.363501972
2019-09-30,Services,2019,9,14632.19578729
2019-10-01,Auto,2019,10,268699.99517674
2019-10-01,Generalist,2019,10,289852.553380658
2019-10-01,Jobs,2019,10,69325.179676968
2019-10-01,Property,2019,10,260719.830458534
2019-10-01,Services,2019,10,15639.990188842
2019-10-02,Auto,2019,10,278687.111493916
2019-10-02,Generalist,2019,10,279506.235873886
2019-10-02,Jobs,2019,10,66282.92566104
2019-10-02,Property,2019,10,261820.003823886
2019-10-02,Services,2019,10,15059.499582466
2019-10-03,Auto,2019,10,280028.285636426
2019-10-03,Generalist,2019,10,281052.169082298
2019-10-03,Jobs,2019,10,63868.963235358
2019-10-03,Property,2019,10,266861.952319594
2019-10-03,Services,2019,10,14868.51936373
2019-10-04,Auto,2019,10,268956.302754512
2019-10-04,Generalist,2019,10,289392.801100114
2019-10-04,Jobs,2019,10,51567.67525791
2019-10-04,Property,2019,10,238788.036954318
2019-10-04,Services,2019,10,14309.606697756
2019-10-05,Auto,2019,10,257132.411819568
2019-10-05,Generalist,2019,10,274468.65355894
2019-10-05,Jobs,2019,10,34306.190515362
2019-10-05,Property,2019,10,206192.895958304
2019-10-05,Services,2019,10,13092.720952424
2019-10-06,Auto,2019,10,255784.701296894
2019-10-06,Generalist,2019,10,268180.065022688
2019-10-06,Jobs,2019,10,33472.14261486
2019-10-06,Property,2019,10,212489.533105708
2019-10-06,Services,2019,10,13030.566294946
2019-10-07,Auto,2019,10,285899.435990404
2019-10-07,Generalist,2019,10,280342.051539018
2019-10-07,Jobs,2019,10,61646.060240628
2019-10-07,Property,2019,10,257715.255340382
2019-10-07,Services,2019,10,17413.358195092
2019-10-08,Auto,2019,10,284303.09272965
2019-10-08,Generalist,2019,10,293092.45831621
2019-10-08,Jobs,2019,10,68002.460539608
2019-10-08,Property,2019,10,270643.922659338
2019-10-08,Services,2019,10,15111.08733898
2019-10-09,Auto,2019,10,251991.40380272
2019-10-09,Generalist,2019,10,252875.518209006
2019-10-09,Jobs,2019,10,55612.991286336
2019-10-09,Property,2019,10,225369.902449074
2019-10-09,Services,2019,10,14222.685259462
2019-10-10,Auto,2019,10,228167.431472986
2019-10-10,Generalist,2019,10,233847.67464608
2019-10-10,Jobs,2019,10,47709.74444061
2019-10-10,Property,2019,10,192719.76420802
2019-10-10,Services,2019,10,11981.2397749
2019-10-11,Auto,2019,10,261596.032383914
2019-10-11,Generalist,2019,10,256581.648837592
2019-10-11,Jobs,2019,10,47654.63114322
2019-10-11,Property,2019,10,219909.96959477
2019-10-11,Services,2019,10,12216.994659768
2019-10-12,Auto,2019,10,261646.145842602
2019-10-12,Generalist,2019,10,248524.951655398
2019-10-12,Jobs,2019,10,30903.862956486
2019-10-12,Property,2019,10,193461.913110816
2019-10-12,Services,2019,10,11226.117782986
2019-10-13,Auto,2019,10,256359.652134656
2019-10-13,Generalist,2019,10,251838.384588238
2019-10-13,Jobs,2019,10,30903.862956486
2019-10-13,Property,2019,10,199579.520909132
2019-10-13,Services,2019,10,12269.661223304
2019-10-14,Auto,2019,10,285911.408968082
2019-10-14,Generalist,2019,10,256968.38843564
2019-10-14,Jobs,2019,10,61899.581408622
2019-10-14,Property,2019,10,264830.272594714
2019-10-14,Services,2019,10,16012.391603156
2019-10-15,Auto,2019,10,288253.847163144
2019-10-15,Generalist,2019,10,277770.964237124
2019-10-15,Jobs,2019,10,60128.60745249
2019-10-15,Property,2019,10,266874.317541712
2019-10-15,Services,2019,10,15651.053868756
2019-10-16,Auto,2019,10,302613.331896538
2019-10-16,Generalist,2019,10,290355.984075368
2019-10-16,Jobs,2019,10,59555.429159634
2019-10-16,Property,2019,10,261977.528952682
2019-10-16,Services,2019,10,14301.834829732
2019-10-17,Auto,2019,10,294695.350870138
2019-10-17,Generalist,2019,10,278515.2460429
2019-10-17,Jobs,2019,10,54874.47310131
2019-10-17,Property,2019,10,255822.440981944
2019-10-17,Services,2019,10,15710.843062074
2019-10-18,Auto,2019,10,279377.633666112
2019-10-18,Generalist,2019,10,276150.158766588
2019-10-18,Jobs,2019,10,43859.162062962
2019-10-18,Property,2019,10,222447.04550665
2019-10-18,Services,2019,10,14890.060834536
2019-10-19,Auto,2019,10,277659.974434676
2019-10-19,Generalist,2019,10,274634.849580374
2019-10-19,Jobs,2019,10,30356.404202412
2019-10-19,Property,2019,10,207874.303279642
2019-10-19,Services,2019,10,12154.718905026
2019-10-20,Auto,2019,10,276289.681069688
2019-10-20,Generalist,2019,10,275736.251208812
2019-10-20,Jobs,2019,10,31311.701357172
2019-10-20,Property,2019,10,218274.286841232
2019-10-20,Services,2019,10,12178.316825592
2019-10-21,Auto,2019,10,309644.347431886
2019-10-21,Generalist,2019,10,280095.6771279
2019-10-21,Jobs,2019,10,59911.828482756
2019-10-21,Property,2019,10,274967.503013882
2019-10-21,Services,2019,10,16192.776100884
2019-10-22,Auto,2019,10,294876.437333792
2019-10-22,Generalist,2019,10,270808.61261648
2019-10-22,Jobs,2019,10,54903.866859918
2019-10-22,Property,2019,10,263175.85266529
2019-10-22,Services,2019,10,15940.405474256
2019-10-23,Auto,2019,10,283560.643751014
2019-10-23,Generalist,2019,10,265459.145826356
2019-10-23,Jobs,2019,10,52166.573089548
2019-10-23,Property,2019,10,254534.310078434
2019-10-23,Services,2019,10,14706.4372994
2019-10-24,Auto,2019,10,285718.320185848
2019-10-24,Generalist,2019,10,262699.718170904
2019-10-24,Jobs,2019,10,57799.152082806
2019-10-24,Property,2019,10,245243.250328874
2019-10-24,Services,2019,10,16082.48019568
2019-10-25,Auto,2019,10,263458.964295302
2019-10-25,Generalist,2019,10,272374.6356499
2019-10-25,Jobs,2019,10,37928.971263798
2019-10-25,Property,2019,10,214177.43818821
2019-10-25,Services,2019,10,16652.158627362
2019-10-26,Auto,2019,10,251096.231864088
2019-10-26,Generalist,2019,10,267863.234227348
2019-10-26,Jobs,2019,10,26803.43363067
2019-10-26,Property,2019,10,177070.135206416
2019-10-26,Services,2019,10,17186.940371198
2019-10-27,Auto,2019,10,235220.729169562
2019-10-27,Generalist,2019,10,259186.77968284
2019-10-27,Jobs,2019,10,22908.76061511
2019-10-27,Property,2019,10,176201.580940078
2019-10-27,Services,2019,10,12581.166356212
2019-10-28,Auto,2019,10,267039.023562298
2019-10-28,Generalist,2019,10,283915.087018712
2019-10-28,Jobs,2019,10,31910.59918881
2019-10-28,Property,2019,10,223850.244711258
2019-10-28,Services,2019,10,12657.546165144
2019-10-29,Auto,2019,10,284321.498130802
2019-10-29,Generalist,2019,10,268926.897416872
2019-10-29,Jobs,2019,10,53184.33198135
2019-10-29,Property,2019,10,320767.739892724
2019-10-29,Services,2019,10,14569.887317184
2019-10-30,Auto,2019,10,289411.814654194
2019-10-30,Generalist,2019,10,288392.249443802
2019-10-30,Jobs,2019,10,58824.25941426
2019-10-30,Property,2019,10,321704.29609025
2019-10-30,Services,2019,10,15209.339889554
2019-10-31,Auto,2019,10,287721.265188428
2019-10-31,Generalist,2019,10,283357.362928436
2019-10-31,Jobs,2019,10,55297.0083813
2019-10-31,Property,2019,10,317753.36074381
2019-10-31,Services,2019,10,14367.357034278
2019-11-01,Auto,2019,11,278888.378657118
2019-11-01,Generalist,2019,11,288537.332289048
2019-11-01,Jobs,2019,11,47066.75597106
2019-11-01,Property,2019,11,298782.70074098
2019-11-01,Services,2019,11,13205.86971705
2019-11-02,Auto,2019,11,264653.057838512
2019-11-02,Generalist,2019,11,293399.820739474
2019-11-02,Jobs,2019,11,31925.296068114
2019-11-02,Property,2019,11,290631.261434516
2019-11-02,Services,2019,11,11985.110596038
2019-11-03,Auto,2019,11,270019.536266762
2019-11-03,Generalist,2019,11,285810.283427702
2019-11-03,Jobs,2019,11,33273.734744256
2019-11-03,Property,2019,11,272913.908571858
2019-11-03,Services,2019,11,10671.33145981
2019-11-04,Auto,2019,11,295157.016905834
2019-11-04,Generalist,2019,11,297554.607030812
2019-11-04,Jobs,2019,11,65228.424570978
2019-11-04,Property,2019,11,334628.362172026
2019-11-04,Services,2019,11,15500.475801356
2019-11-05,Auto,2019,11,298272.203233854
2019-11-05,Generalist,2019,11,284657.252995904
2019-11-05,Jobs,2019,11,61973.065805142
2019-11-05,Property,2019,11,340912.08491534
2019-11-05,Services,2019,11,15105.871100484
2019-11-06,Auto,2019,11,294755.950577492
2019-11-06,Generalist,2019,11,293136.24287136
2019-11-06,Jobs,2019,11,60077.168374926
2019-11-06,Property,2019,11,344497.383258254
2019-11-06,Services,2019,11,14750.999095618
2019-11-07,Auto,2019,11,281182.603965146
2019-11-07,Generalist,2019,11,282621.81925324
2019-11-07,Jobs,2019,11,56289.04773432
2019-11-07,Property,2019,11,277194.352184128
2019-11-07,Services,2019,11,16148.458918176
2019-11-08,Auto,2019,11,274464.831172228
2019-11-08,Generalist,2019,11,279597.587617922
2019-11-08,Jobs,2019,11,44421.31769634
2019-11-08,Property,2019,11,243033.612101394
2019-11-08,Services,2019,11,13717.775750862
2019-11-09,Auto,2019,11,263788.092862008
2019-11-09,Generalist,2019,11,264156.222676226
2019-11-09,Jobs,2019,11,29533.378961388
2019-11-09,Property,2019,11,220201.779906612
2019-11-09,Services,2019,11,12637.870468924
2019-11-10,Auto,2019,11,263402.828869662
2019-11-10,Generalist,2019,11,276368.315376432
2019-11-10,Jobs,2019,11,30812.007460836
2019-11-10,Property,2019,11,232244.487967792
2019-11-10,Services,2019,11,11034.088093742
2019-11-11,Auto,2019,11,282517.021794468
2019-11-11,Generalist,2019,11,272611.826138762
2019-11-11,Jobs,2019,11,60308.644223964
2019-11-11,Property,2019,11,278466.3199102
2019-11-11,Services,2019,11,13107.036841418
2019-11-12,Auto,2019,11,271855.321548576
2019-11-12,Generalist,2019,11,256721.803674588
2019-11-12,Jobs,2019,11,57685.2512682
2019-11-12,Property,2019,11,263089.974643716
2019-11-12,Services,2019,11,14672.378007302
2019-11-13,Auto,2019,11,273738.09096412
2019-11-13,Generalist,2019,11,242721.206191376
2019-11-13,Jobs,2019,11,52401.723158412
2019-11-13,Property,2019,11,246221.193504642
2019-11-13,Services,2019,11,13094.08008813
2019-11-14,Auto,2019,11,248615.026968654
2019-11-14,Generalist,2019,11,214146.2659672
2019-11-14,Jobs,2019,11,43917.949580178
2019-11-14,Property,2019,11,208472.476306654
2019-11-14,Services,2019,11,10176.405902548
2019-11-15,Auto,2019,11,246096.5029347
2019-11-15,Generalist,2019,11,201235.698742984
2019-11-15,Jobs,2019,11,34460.507748054
2019-11-15,Property,2019,11,175969.34741896
2019-11-15,Services,2019,11,8176.713985164
2019-11-16,Auto,2019,11,223450.695467434
2019-11-16,Generalist,2019,11,192008.08651241
2019-11-16,Jobs,2019,11,22262.097925734
2019-11-16,Property,2019,11,149190.903935234
2019-11-16,Services,2019,11,6854.682772974
2019-11-17,Auto,2019,11,245870.218352754
2019-11-17,Generalist,2019,11,242234.63438253
2019-11-17,Jobs,2019,11,31627.684262208
2019-11-17,Property,2019,11,189685.0749809
2019-11-17,Services,2019,11,8307.424416188
2019-11-18,Auto,2019,11,297266.74195092
2019-11-18,Generalist,2019,11,262308.620346128
2019-11-18,Jobs,2019,11,66892.846152156
2019-11-18,Property,2019,11,279116.977887102
2019-11-18,Services,2019,11,13246.167514344
2019-11-19,Auto,2019,11,311371.792059344
2019-11-19,Generalist,2019,11,265963.711167246
2019-11-19,Jobs,2019,11,70706.686331544
2019-11-19,Property,2019,11,281316.033309484
2019-11-19,Services,2019,11,14782.353020168
2019-11-20,Auto,2019,11,308003.132460616
2019-11-20,Generalist,2019,11,270716.635575198
2019-11-20,Jobs,2019,11,64206.99145935
2019-11-20,Property,2019,11,282370.249478334
2019-11-20,Services,2019,11,14444.118982802
2019-11-21,Auto,2019,11,298200.88893343
2019-11-21,Generalist,2019,11,260166.38081665
2019-11-21,Jobs,2019,11,58471.534310964
2019-11-21,Property,2019,11,264878.989845666
2019-11-21,Services,2019,11,13599.420019092
2019-11-22,Auto,2019,11,290756.699627
2019-11-22,Generalist,2019,11,262605.062794758
2019-11-22,Jobs,2019,11,51027.564943488
2019-11-22,Property,2019,11,248586.388430246
2019-11-22,Services,2019,11,14345.047179618
2019-11-23,Auto,2019,11,287323.938946422
2019-11-23,Generalist,2019,11,259506.251804732
2019-11-23,Jobs,2019,11,35691.371389764
2019-11-23,Property,2019,11,216968.248499692
2019-11-23,Services,2019,11,13880.788530912
2019-11-24,Auto,2019,11,272476.29087014
2019-11-24,Generalist,2019,11,242673.356564216
2019-11-24,Jobs,2019,11,33148.811270172
2019-11-24,Property,2019,11,216670.366997388
2019-11-24,Services,2019,11,11661.967122392
2019-11-25,Auto,2019,11,299988.198146934
2019-11-25,Generalist,2019,11,254679.337383256
2019-11-25,Jobs,2019,11,57093.701876214
2019-11-25,Property,2019,11,271864.37139288
2019-11-25,Services,2019,11,17240.2482002
2019-11-26,Auto,2019,11,302133.12579586
2019-11-26,Generalist,2019,11,281823.574617452
2019-11-26,Jobs,2019,11,64567.065002298
2019-11-26,Property,2019,11,284243.085338314
2019-11-26,Services,2019,11,17268.975754204
2019-11-27,Auto,2019,11,253104.553630564
2019-11-27,Generalist,2019,11,232089.220686466
2019-11-27,Jobs,2019,11,51795.476887122
2019-11-27,Property,2019,11,248563.273304584
2019-11-27,Services,2019,11,14898.817152854
2019-11-28,Auto,2019,11,294852.985910918
2019-11-28,Generalist,2019,11,282648.691404598
2019-11-28,Jobs,2019,11,60731.179503954
2019-11-28,Property,2019,11,261055.207634276
2019-11-28,Services,2019,11,16849.831952796
