date,vertical,year,month,sumOfLeads,ad_id
2020-03-11,Auto,2020,3,291591.896632416,36671
2020-03-11,Generalist,2020,3,250409.957470698,29040
2020-03-11,Jobs,2020,3,68557.267733334,3807
2020-03-11,Property,2020,3,263087.381273806,35206
2020-03-11,Services,2020,3,12262.794137306,1916
2020-03-12,Auto,2020,3,275671.190388196,35437
2020-03-12,Generalist,2020,3,243575.792657042,28239
2020-03-12,Jobs,2020,3,62895.294981468,3663
2020-03-12,Property,2020,3,246381.785445314,33343
2020-03-12,Services,2020,3,11298.590064514,1767
2020-03-13,Auto,2020,3,262121.825698252,34460
2020-03-13,Generalist,2020,3,249613.575503004,28296
2020-03-13,Jobs,2020,3,50542.567926456,3402
2020-03-13,Property,2020,3,223043.342239052,31305
2020-03-13,Services,2020,3,10844.523114082,1687
2020-03-14,Auto,2020,3,251022.644109714,33225
2020-03-14,Generalist,2020,3,235417.49385142,26621
2020-03-14,Jobs,2020,3,31421.927951952,2703
2020-03-14,Property,2020,3,192322.074483348,27326
2020-03-14,Services,2020,3,11377.94039275,1626
2020-03-15,Auto,2020,3,236135.21387332,30940
2020-03-15,Generalist,2020,3,240925.741952924,27083
2020-03-15,Jobs,2020,3,33681.573144942,2754
2020-03-15,Property,2020,3,191650.677682036,27102
2020-03-15,Services,2020,3,8300.136120364,1360
2020-03-16,Auto,2020,3,245082.85835807,31848
2020-03-16,Generalist,2020,3,244747.36944254,27487
2020-03-16,Jobs,2020,3,57339.874604556,3536
2020-03-16,Property,2020,3,208309.649248126,28739
2020-03-16,Services,2020,3,9659.792579174,1504
2020-03-17,Auto,2020,3,172764.189202768,23868
2020-03-17,Generalist,2020,3,209019.660714044,23530
2020-03-17,Jobs,2020,3,33541.952791554,2664
2020-03-17,Property,2020,3,132678.635733878,19680
2020-03-17,Services,2020,3,6481.21052117,1071
2020-03-18,Auto,2020,3,176903.285449686,24303
2020-03-18,Generalist,2020,3,245758.742689692,27233
2020-03-18,Jobs,2020,3,24580.53063594,2294
2020-03-18,Property,2020,3,132913.975008444,19639
2020-03-18,Services,2020,3,5392.106329442,856
2020-03-19,Auto,2020,3,160085.068504236,21882
2020-03-19,Generalist,2020,3,258262.79353342,26163
2020-03-19,Jobs,2020,3,19855.483939704,1993
2020-03-19,Property,2020,3,122280.054906056,18263
2020-03-19,Services,2020,3,4246.299454618,696
2020-03-20,Auto,2020,3,148916.039001948,20854
2020-03-20,Generalist,2020,3,270202.875188906,26972
2020-03-20,Jobs,2020,3,17654.62626393,1950
2020-03-20,Property,2020,3,117392.852294196,17888
2020-03-20,Services,2020,3,4149.328818702,655
2020-03-21,Auto,2020,3,136113.340159682,19431
2020-03-21,Generalist,2020,3,253902.553279646,26054
2020-03-21,Jobs,2020,3,14586.65270922,1699
2020-03-21,Property,2020,3,109067.30841485,16887
2020-03-21,Services,2020,3,3773.81298649,640
2020-03-22,Auto,2020,3,137072.023447414,19193
2020-03-22,Generalist,2020,3,241499.214224262,25002
2020-03-22,Jobs,2020,3,14413.964377398,1669
2020-03-22,Property,2020,3,105203.533215228,16324
2020-03-22,Services,2020,3,3466.14128611,591
2020-03-23,Auto,2020,3,130485.954238334,19076
2020-03-23,Generalist,2020,3,235380.789209364,25203
2020-03-23,Jobs,2020,3,18459.280405824,1772
2020-03-23,Property,2020,3,112317.429497034,17147
2020-03-23,Services,2020,3,3796.297473994,654
2020-03-24,Auto,2020,3,127694.65488429,18977
2020-03-24,Generalist,2020,3,234371.056818102,26599
2020-03-24,Jobs,2020,3,18227.804556786,1961
2020-03-24,Property,2020,3,119145.354697894,17880
2020-03-24,Services,2020,3,4289.475479022,729
2020-03-25,Auto,2020,3,62155.73201228,9985
2020-03-25,Generalist,2020,3,162168.15678379,19475
2020-03-25,Jobs,2020,3,6338.02919985,794
2020-03-25,Property,2020,3,39731.907493448,6583
2020-03-25,Services,2020,3,1632.769763806,301
2020-03-26,Auto,2020,3,114226.215525472,17068
2020-03-26,Generalist,2020,3,270673.179792804,27399
2020-03-26,Jobs,2020,3,15843.235889712,1664
2020-03-26,Property,2020,3,101938.147410346,15750
2020-03-26,Services,2020,3,4394.324671516,713
2020-03-27,Auto,2020,3,104245.477709788,15900
2020-03-27,Generalist,2020,3,261614.668569726,26852
2020-03-27,Jobs,2020,3,13671.771972546,1493
2020-03-27,Property,2020,3,95212.48486776,14904
2020-03-27,Services,2020,3,4442.10409806,715
2020-03-28,Auto,2020,3,116216.854964358,17078
2020-03-28,Generalist,2020,3,279096.625016672,28038
2020-03-28,Jobs,2020,3,11562.769792422,1349
2020-03-28,Property,2020,3,106419.313562918,15793
2020-03-28,Services,2020,3,4926.29091939,720
2020-03-29,Auto,2020,3,118747.144283544,17597
2020-03-29,Generalist,2020,3,293587.402861246,29393
2020-03-29,Jobs,2020,3,10934.478202176,1368
2020-03-29,Property,2020,3,110731.813426122,16454
2020-03-29,Services,2020,3,4551.099701892,726
2020-03-30,Auto,2020,3,118613.34739849,17549
2020-03-30,Generalist,2020,3,287723.253148778,29472
2020-03-30,Jobs,2020,3,13212.494494296,1550
2020-03-30,Property,2020,3,109633.900922474,16490
2020-03-30,Services,2020,3,4559.397115724,698
2020-03-31,Auto,2020,3,121086.536384084,17565
2020-03-31,Generalist,2020,3,299510.647388644,30188
2020-03-31,Jobs,2020,3,13888.55094228,1572
2020-03-31,Property,2020,3,109582.893367576,17176
2020-03-31,Services,2020,3,5137.458741424,864
2020-04-01,Auto,2020,4,113514.569468986,16817
2020-04-01,Generalist,2020,4,296229.892574332,30521
2020-04-01,Jobs,2020,4,13142.684317602,1447
2020-04-01,Property,2020,4,107995.213057572,16401
2020-04-01,Services,2020,4,4933.21746173,787
2020-04-02,Auto,2020,4,120482.103287028,17761
2020-04-02,Generalist,2020,4,294457.810348718,30131
2020-04-02,Jobs,2020,4,13987.754877582,1543
2020-04-02,Property,2020,4,109464.664671698,16598
2020-04-02,Services,2020,4,5127.092813828,786
2020-04-03,Auto,2020,4,130607.507315812,17929
2020-04-03,Generalist,2020,4,296246.035191242,30362
2020-04-03,Jobs,2020,4,14079.610373232,1476
2020-04-03,Property,2020,4,108998.614389446,16558
2020-04-03,Services,2020,4,4949.697704564,762
2020-04-04,Auto,2020,4,121895.312672046,17905
2020-04-04,Generalist,2020,4,308374.566588576,30342
2020-04-04,Jobs,2020,4,11000.614159044,1291
2020-04-04,Property,2020,4,107747.247728866,16113
2020-04-04,Services,2020,4,4957.528220224,759
2020-04-05,Auto,2020,4,123230.493587092,17966
2020-04-05,Generalist,2020,4,303622.202240328,31179
2020-04-05,Jobs,2020,4,10423.761646362,1322
2020-04-05,Property,2020,4,114128.116304978,16806
2020-04-05,Services,2020,4,5547.311633636,784
2020-04-06,Auto,2020,4,125667.92737587,18038
2020-04-06,Generalist,2020,4,328584.390041192,32075
2020-04-06,Jobs,2020,4,13407.228145074,1443
2020-04-06,Property,2020,4,114361.899569822,16873
2020-04-06,Services,2020,4,4685.180136078,693
2020-04-07,Auto,2020,4,131609.317187342,18435
2020-04-07,Generalist,2020,4,329922.728269446,32356
2020-04-07,Jobs,2020,4,12154.319184408,1318
2020-04-07,Property,2020,4,117422.207666236,17725
2020-04-07,Services,2020,4,5998.200262268,910
2020-04-08,Auto,2020,4,128173.360179958,18178
2020-04-08,Generalist,2020,4,331988.826552034,31971
2020-04-08,Jobs,2020,4,12132.273865452,1344
2020-04-08,Property,2020,4,117989.270262004,17931
2020-04-08,Services,2020,4,5969.217622236,824
2020-04-09,Auto,2020,4,125837.558473886,18207
2020-04-09,Generalist,2020,4,343397.813383074,33248
2020-04-09,Jobs,2020,4,12349.052835186,1347
2020-04-09,Property,2020,4,108300.144685932,16706
2020-04-09,Services,2020,4,5050.776563668,766
2020-04-10,Auto,2020,4,122047.162240786,17099
2020-04-10,Generalist,2020,4,361857.315356186,33236
2020-04-10,Jobs,2020,4,12874.466270304,1270
2020-04-10,Property,2020,4,112144.282916774,17043
2020-04-10,Services,2020,4,6453.88065593,923
2020-04-11,Auto,2020,4,124861.493446304,17201
2020-04-11,Generalist,2020,4,395927.115619718,34284
2020-04-11,Jobs,2020,4,10438.458525666,1076
2020-04-11,Property,2020,4,102242.00736892,15314
2020-04-11,Services,2020,4,6788.324109224,891
2020-04-12,Auto,2020,4,139366.058165904,18550
2020-04-12,Generalist,2020,4,378757.923733752,34074
2020-04-12,Jobs,2020,4,11066.750115912,1148
2020-04-12,Property,2020,4,108673.76570876,16466
2020-04-12,Services,2020,4,7005.70759051,922
2020-04-13,Auto,2020,4,132413.217619558,18418
2020-04-13,Generalist,2020,4,365465.514575092,33613
2020-04-13,Jobs,2020,4,12609.922442832,1264
2020-04-13,Property,2020,4,112932.992586724,16910
2020-04-13,Services,2020,4,6883.421744734,989
2020-04-14,Auto,2020,4,122672.243063152,17606
2020-04-14,Generalist,2020,4,350634.456628356,32900
2020-04-14,Jobs,2020,4,11757.5034432,1132
2020-04-14,Property,2020,4,106523.33118564,16418
2020-04-14,Services,2020,4,7085.417557044,955
2020-04-15,Auto,2020,4,124462.752101062,17452
2020-04-15,Generalist,2020,4,345416.815811398,33095
2020-04-15,Jobs,2020,4,13153.70697708,1303
2020-04-15,Property,2020,4,105995.796413552,16165
2020-04-15,Services,2020,4,8027.702529958,1033
2020-04-16,Auto,2020,4,124296.382808176,17927
2020-04-16,Generalist,2020,4,340470.628083552,32788
2020-04-16,Jobs,2020,4,13087.571020212,1265
2020-04-16,Property,2020,4,107014.063160106,16286
2020-04-16,Services,2020,4,7867.362356652,1039
2020-04-17,Auto,2020,4,122893.511736,17495
2020-04-17,Generalist,2020,4,329135.255751224,31648
2020-04-17,Jobs,2020,4,11724.435464766,1194
2020-04-17,Property,2020,4,106170.346640532,16114
2020-04-17,Services,2020,4,6736.331067406,973
2020-04-18,Auto,2020,4,129341.482820242,18113
2020-04-18,Generalist,2020,4,329317.896825306,31108
2020-04-18,Jobs,2020,4,10875.69068496,1071
2020-04-18,Property,2020,4,110318.07145526,16349
2020-04-18,Services,2020,4,7532.912224504,1007
2020-04-19,Auto,2020,4,133022.115648128,18256
2020-04-19,Generalist,2020,4,344474.454488038,32343
2020-04-19,Jobs,2020,4,10398.04210758,1102
2020-04-19,Property,2020,4,117435.806187306,17351
2020-04-19,Services,2020,4,6985.481628208,914
2020-04-20,Auto,2020,4,134247.48922426,18446
2020-04-20,Generalist,2020,4,342357.62351575,31523
2020-04-20,Jobs,2020,4,12661.361520396,1299
2020-04-20,Property,2020,4,122898.423664718,18377
2020-04-20,Services,2020,4,8140.340189518,1058
2020-04-21,Auto,2020,4,130570.04566563,18277
2020-04-21,Generalist,2020,4,334477.663698774,31649
2020-04-21,Jobs,2020,4,12731.17169709,1232
2020-04-21,Property,2020,4,119607.000472258,17636
2020-04-21,Services,2020,4,7890.315273436,1030
2020-04-22,Auto,2020,4,134250.724429522,18487
2020-04-22,Generalist,2020,4,349017.953360502,32132
2020-04-22,Jobs,2020,4,11658.299507898,1130
2020-04-22,Property,2020,4,115565.43811954,17138
2020-04-22,Services,2020,4,8212.422824066,1011
2020-04-23,Auto,2020,4,122097.360276342,16903
2020-04-23,Generalist,2020,4,345277.825473222,31446
2020-04-23,Jobs,2020,4,13036.131942648,1213
2020-04-23,Property,2020,4,98438.731063028,14764
2020-04-23,Services,2020,4,6808.004307574,915
2020-04-24,Auto,2020,4,118879.578363422,16823
2020-04-24,Generalist,2020,4,349204.250633248,31897
2020-04-24,Jobs,2020,4,12620.94510231,1110
2020-04-24,Property,2020,4,95749.28695683,14499
2020-04-24,Services,2020,4,8196.38686643,1180
2020-04-25,Auto,2020,4,121997.893621676,17548
2020-04-25,Generalist,2020,4,345866.445268036,31921
2020-04-25,Jobs,2020,4,10302.512392104,1021
2020-04-25,Property,2020,4,101096.517676996,14966
2020-04-25,Services,2020,4,8396.977434516,1090
2020-04-26,Auto,2020,4,140211.87675509,17379
2020-04-26,Generalist,2020,4,339529.166199676,31517
2020-04-26,Jobs,2020,4,9170.852685696,937
2020-04-26,Property,2020,4,113874.353022982,16492
2020-04-26,Services,2020,4,7722.170849722,1095
2020-04-27,Auto,2020,4,134472.60105203,18039
2020-04-27,Generalist,2020,4,338615.825709576,32289
2020-04-27,Jobs,2020,4,12503.370067878,1124
2020-04-27,Property,2020,4,108743.493492884,16186
2020-04-27,Services,2020,4,7912.966754266,1113
2020-04-28,Auto,2020,4,133019.190079168,18203
2020-04-28,Generalist,2020,4,355230.482285156,32650
2020-04-28,Jobs,2020,4,15027.55908834,1223
2020-04-28,Property,2020,4,109862.950338404,16075
2020-04-28,Services,2020,4,8122.281327722,1108
2020-04-29,Auto,2020,4,137843.836732534,18928
2020-04-29,Generalist,2020,4,353835.483350692,32987
2020-04-29,Jobs,2020,4,16041.643760316,1165
2020-04-29,Property,2020,4,111786.682998672,16329
2020-04-29,Services,2020,4,7204.404095728,1077
2020-04-30,Auto,2020,4,141022.29282793,18686
2020-04-30,Generalist,2020,4,351147.143656356,32456
2020-04-30,Jobs,2020,4,17213.71988481,1250
2020-04-30,Property,2020,4,114011.33043617,16594
2020-04-30,Services,2020,4,7822.007564012,1180
2020-05-01,Auto,2020,5,153642.667485126,20113
2020-05-01,Generalist,2020,5,352818.841513636,32560
2020-05-01,Jobs,2020,5,20965.098327156,1352
2020-05-01,Property,2020,5,134637.378742228,19100
2020-05-01,Services,2020,5,7890.199944402,1195
2020-05-02,Auto,2020,5,168924.740623106,21520
2020-05-02,Generalist,2020,5,353600.572372352,33233
2020-05-02,Jobs,2020,5,20300.06453865,1329
2020-05-02,Property,2020,5,153918.238039878,21271
2020-05-02,Services,2020,5,7739.650244482,1197
2020-05-03,Auto,2020,5,172790.47726394,21557
2020-05-03,Generalist,2020,5,352737.954598904,32701
2020-05-03,Jobs,2020,5,21339.868749408,1340
2020-05-03,Property,2020,5,156773.218825626,21331
2020-05-03,Services,2020,5,8001.03627728,1206
2020-05-04,Auto,2020,5,180444.166875556,23452
2020-05-04,Generalist,2020,5,369807.058883368,33621
2020-05-04,Jobs,2020,5,31359.46621491,1540
2020-05-04,Property,2020,5,160682.653757764,21890
2020-05-04,Services,2020,5,8938.751249522,1387
2020-05-05,Auto,2020,5,189555.669975944,24925
2020-05-05,Generalist,2020,5,387785.116801672,34079
2020-05-05,Jobs,2020,5,31205.148982218,1523
2020-05-05,Property,2020,5,175418.190636588,23282
2020-05-05,Services,2020,5,10189.653088202,1458
2020-05-06,Auto,2020,5,202046.717597056,26145
2020-05-06,Generalist,2020,5,377172.937022366,34029
2020-05-06,Jobs,2020,5,29199.024957222,1436
2020-05-06,Property,2020,5,173542.22983368,23255
2020-05-06,Services,2020,5,11536.962195828,1564
2020-05-07,Auto,2020,5,211692.160996204,26831
2020-05-07,Generalist,2020,5,386964.679066036,34348
2020-05-07,Jobs,2020,5,26090.634984426,1320
2020-05-07,Property,2020,5,183127.249532314,23826
2020-05-07,Services,2020,5,12788.432744062,1662
2020-05-08,Auto,2020,5,216112.514219952,27117
2020-05-08,Generalist,2020,5,385408.120246982,34237
2020-05-08,Jobs,2020,5,30169.018991286,1321
2020-05-08,Property,2020,5,180448.05307602,23646
2020-05-08,Services,2020,5,13335.508421074,1819
2020-05-09,Auto,2020,5,229185.752071714,28070
2020-05-09,Generalist,2020,5,399964.93222481,34860
2020-05-09,Jobs,2020,5,23926.519506912,1245
2020-05-09,Property,2020,5,178866.666515198,23658
2020-05-09,Services,2020,5,13598.336285392,1977
2020-05-10,Auto,2020,5,215063.311765186,25821
2020-05-10,Generalist,2020,5,386358.591291222,34270
2020-05-10,Jobs,2020,5,21975.508779306,1229
2020-05-10,Property,2020,5,175664.567329746,23238
2020-05-10,Services,2020,5,11978.649527768,1645
2020-05-11,Auto,2020,5,230264.133495254,28602
2020-05-11,Generalist,2020,5,390684.606316578,35155
2020-05-11,Jobs,2020,5,30995.718452136,1336
2020-05-11,Property,2020,5,206390.272415288,26024
2020-05-11,Services,2020,5,13527.272555454,1865
2020-05-12,Auto,2020,5,222813.996728208,28123
2020-05-12,Generalist,2020,5,381927.70766303,35061
2020-05-12,Jobs,2020,5,34684.63515744,1308
2020-05-12,Property,2020,5,197591.919229672,25474
2020-05-12,Services,2020,5,12712.090564534,1771
2020-05-13,Auto,2020,5,228398.935708674,29045
2020-05-13,Generalist,2020,5,373899.078276246,34781
2020-05-13,Jobs,2020,5,37631.359457892,1298
2020-05-13,Property,2020,5,202309.01568396,26175
2020-05-13,Services,2020,5,12887.773389782,1832
2020-05-14,Auto,2020,5,230023.582734008,29519
2020-05-14,Generalist,2020,5,394800.0829129,36578
2020-05-14,Jobs,2020,5,34206.98658006,1211
2020-05-14,Property,2020,5,199802.265114716,25790
2020-05-14,Services,2020,5,13146.289746298,1858
2020-05-15,Auto,2020,5,223988.552377574,29233
2020-05-15,Generalist,2020,5,390395.538130772,36401
2020-05-15,Jobs,2020,5,28677.28574193,1170
2020-05-15,Property,2020,5,191986.436834612,25575
2020-05-15,Services,2020,5,14245.020494906,1963
2020-05-16,Auto,2020,5,241834.382290186,30557
2020-05-16,Generalist,2020,5,391348.04815199,36326
2020-05-16,Jobs,2020,5,23952.239045694,1055
2020-05-16,Property,2020,5,189218.995706278,24901
2020-05-16,Services,2020,5,14963.01498042,1931
2020-05-17,Auto,2020,5,237933.11713541,28902
2020-05-17,Generalist,2020,5,404654.647204116,36340
2020-05-17,Jobs,2020,5,21218.61949515,1033
2020-05-17,Property,2020,5,197809.539892064,25631
2020-05-17,Services,2020,5,14169.36081948,1936
2020-05-18,Auto,2020,5,235868.029596618,29790
2020-05-18,Generalist,2020,5,368647.716559844,35604
2020-05-18,Jobs,2020,5,33464.794175208,1181
2020-05-18,Property,2020,5,214695.292177286,27526
2020-05-18,Services,2020,5,14537.582795848,1929
2020-05-19,Auto,2020,5,224628.25452644,29236
2020-05-19,Generalist,2020,5,367482.98050675,35869
2020-05-19,Jobs,2020,5,32527.868119578,1188
2020-05-19,Property,2020,5,209051.31496341,26963
2020-05-19,Services,2020,5,14639.30919603,1988
2020-05-20,Auto,2020,5,213105.037956106,27917
2020-05-20,Generalist,2020,5,372711.16618582,36503
2020-05-20,Jobs,2020,5,29386.410168348,1161
2020-05-20,Property,2020,5,196267.76293648,25463
2020-05-20,Services,2020,5,14488.520652464,1892
2020-05-21,Auto,2020,5,208528.357310576,26684
2020-05-21,Generalist,2020,5,360287.948417922,34007
2020-05-21,Jobs,2020,5,27130.439195184,1164
2020-05-21,Property,2020,5,197228.926518814,25124
2020-05-21,Services,2020,5,14266.445730482,1962
2020-05-22,Auto,2020,5,192814.970750278,25406
2020-05-22,Generalist,2020,5,341927.077534808,32025
2020-05-22,Jobs,2020,5,23353.341214056,1190
2020-05-22,Property,2020,5,176374.098370314,23288
2020-05-22,Services,2020,5,13340.04097873,1729
2020-05-23,Auto,2020,5,158230.62415466,22011
2020-05-23,Generalist,2020,5,281071.619350152,27876
2020-05-23,Jobs,2020,5,13609.310235504,945
2020-05-23,Property,2020,5,134802.612704592,19085
2020-05-23,Services,2020,5,10773.050108016,1424
2020-05-24,Auto,2020,5,150362.572757748,19658
2020-05-24,Generalist,2020,5,243560.628313218,24353
2020-05-24,Jobs,2020,5,10159.21781889,821
2020-05-24,Property,2020,5,121481.569283606,17831
2020-05-24,Services,2020,5,5332.947358808,807
2020-05-25,Auto,2020,5,220046.586582306,25773
2020-05-25,Generalist,2020,5,344763.096006494,30948
2020-05-25,Jobs,2020,5,20197.186383522,1053
2020-05-25,Property,2020,5,204793.692245538,25620
2020-05-25,Services,2020,5,8299.883590968,1231
2020-05-26,Auto,2020,5,257353.4322745,28966
2020-05-26,Generalist,2020,5,404096.257937216,34477
2020-05-26,Jobs,2020,5,31263.936499434,1230
2020-05-26,Property,2020,5,255193.077196436,29684
2020-05-26,Services,2020,5,10330.372799866,1429
2020-05-27,Auto,2020,5,272789.87618683,31311
2020-05-27,Generalist,2020,5,397877.142511698,34908
2020-05-27,Jobs,2020,5,50674.839840192,1393
2020-05-27,Property,2020,5,285278.93694882,32495
2020-05-27,Services,2020,5,10166.036038066,1457
2020-05-28,Auto,2020,5,269657.750955694,31551
2020-05-28,Generalist,2020,5,393928.292560378,34718
2020-05-28,Jobs,2020,5,54646.671472098,1426
2020-05-28,Property,2020,5,287117.147249528,32500
2020-05-28,Services,2020,5,11308.652301752,1560
2020-05-29,Auto,2020,5,265000.787687724,31232
2020-05-29,Generalist,2020,5,377625.388686648,35543
2020-05-29,Jobs,2020,5,52486.23021441,1464
2020-05-29,Property,2020,5,282319.46826775,32771
2020-05-29,Services,2020,5,10537.205405698,1504
2020-05-30,Auto,2020,5,271345.988321578,31530
2020-05-30,Generalist,2020,5,372731.73868982,34525
2020-05-30,Jobs,2020,5,42426.216330822,1435
2020-05-30,Property,2020,5,274730.856058174,31783
2020-05-30,Services,2020,5,9677.969488214,1465
2020-05-31,Auto,2020,5,276879.436892956,30363
2020-05-31,Generalist,2020,5,382384.913614628,35054
2020-05-31,Jobs,2020,5,37844.4642078,1436
2020-05-31,Property,2020,5,284564.485797004,32999
2020-05-31,Services,2020,5,8955.55844047,1323
2020-06-01,Auto,2020,6,265029.745237136,31124
2020-06-01,Generalist,2020,6,361074.121681054,35508
2020-06-01,Jobs,2020,6,64640.549398818,1652
2020-06-01,Property,2020,6,301109.683159328,34924
2020-06-01,Services,2020,6,11102.98247598,1745
2020-06-02,Auto,2020,6,271401.466281512,32059
2020-06-02,Generalist,2020,6,348059.777213932,33632
2020-06-02,Jobs,2020,6,63394.988877804,1645
2020-06-02,Property,2020,6,296479.755698962,34827
2020-06-02,Services,2020,6,9491.91960268,1421
2020-06-03,Auto,2020,6,270713.461062452,31812
2020-06-03,Generalist,2020,6,340562.00240029,33300
2020-06-03,Jobs,2020,6,60194.743409358,1651
2020-06-03,Property,2020,6,282654.884314746,33444
2020-06-03,Services,2020,6,9741.234781978,1428
2020-06-04,Auto,2020,6,268141.475152012,32021
2020-06-04,Generalist,2020,6,331292.116685776,34019
2020-06-04,Jobs,2020,6,56399.2743291,1700
2020-06-04,Property,2020,6,278608.546834464,33508
2020-06-04,Services,2020,6,9048.04153399,1425
2020-06-05,Auto,2020,6,263266.33573285,31605
2020-06-05,Generalist,2020,6,335717.015539836,33868
2020-06-05,Jobs,2020,6,50785.066434972,1688
2020-06-05,Property,2020,6,256154.652927126,31561
2020-06-05,Services,2020,6,8696.795101646,1286
2020-06-06,Auto,2020,6,267232.86075441,32078
2020-06-06,Generalist,2020,6,351808.597910258,34719
2020-06-06,Jobs,2020,6,37980.410341362,1580
2020-06-06,Property,2020,6,268007.964567542,32373
2020-06-06,Services,2020,6,8061.740714342,1220
2020-06-07,Auto,2020,6,291619.064903592,31767
2020-06-07,Generalist,2020,6,362974.27360133,34224
2020-06-07,Jobs,2020,6,37745.260272498,1573
2020-06-07,Property,2020,6,282638.643458654,33463
2020-06-07,Services,2020,6,8398.617440526,1285
2020-06-08,Auto,2020,6,309559.959320648,34128
2020-06-08,Generalist,2020,6,368028.00721109,36026
2020-06-08,Jobs,2020,6,42080.839667178,1667
2020-06-08,Property,2020,6,312760.428853726,36673
2020-06-08,Services,2020,6,10072.767512538,1511
2020-06-09,Auto,2020,6,307426.252836988,35463
2020-06-09,Generalist,2020,6,352727.929426944,35439
2020-06-09,Jobs,2020,6,63045.937994334,1922
2020-06-09,Property,2020,6,323826.50876565,37578
2020-06-09,Services,2020,6,12204.4106221,1770
2020-06-10,Auto,2020,6,307704.96713543,35180
2020-06-10,Generalist,2020,6,321988.69817192,34329
2020-06-10,Jobs,2020,6,65309.25740715,1970
2020-06-10,Property,2020,6,300291.548809634,35774
2020-06-10,Services,2020,6,12012.79350092,1803
2020-06-11,Auto,2020,6,311165.496137386,35309
2020-06-11,Generalist,2020,6,324491.289896282,34419
2020-06-11,Jobs,2020,6,62950.408278858,2006
2020-06-11,Property,2020,6,298012.934549634,36195
2020-06-11,Services,2020,6,10996.264495622,1665
2020-06-12,Auto,2020,6,312416.733664182,36325
2020-06-12,Generalist,2020,6,322498.88789421,34366
2020-06-12,Jobs,2020,6,53077.779606396,1997
2020-06-12,Property,2020,6,286329.175786942,34968
2020-06-12,Services,2020,6,10756.848238406,1618
2020-06-13,Auto,2020,6,299814.21372936,34859
2020-06-13,Generalist,2020,6,301831.045183604,32716
2020-06-13,Jobs,2020,6,38318.438565354,1798
2020-06-13,Property,2020,6,254639.87578002,32666
2020-06-13,Services,2020,6,10259.647139414,1496
2020-06-14,Auto,2020,6,298619.630685882,33792
2020-06-14,Generalist,2020,6,311335.698690586,33619
2020-06-14,Jobs,2020,6,36650.34276435,1772
2020-06-14,Property,2020,6,265856.91680394,33349
2020-06-14,Services,2020,6,9349.256048714,1511
2020-06-15,Auto,2020,6,329740.49015605,36966
2020-06-15,Generalist,2020,6,319338.798085254,34470
2020-06-15,Jobs,2020,6,71015.320796928,2195
2020-06-15,Property,2020,6,313313.950134178,37456
2020-06-15,Services,2020,6,12837.091330118,1931
2020-06-16,Auto,2020,6,336840.425866622,37564
2020-06-16,Generalist,2020,6,317698.202359876,34731
2020-06-16,Jobs,2020,6,70537.672219548,2215
2020-06-16,Property,2020,6,313402.731158534,38186
2020-06-16,Services,2020,6,11457.003028486,1740
2020-06-17,Auto,2020,6,328584.006329332,37490
2020-06-17,Generalist,2020,6,316729.92127688,34949
2020-06-17,Jobs,2020,6,67113.299341716,2250
2020-06-17,Property,2020,6,303898.826182486,36839
2020-06-17,Services,2020,6,11180.283388494,1765
2020-06-18,Auto,2020,6,327705.332138104,37553
2020-06-18,Generalist,2020,6,305476.854188482,33861
2020-06-18,Jobs,2020,6,63832.221037098,2262
2020-06-18,Property,2020,6,290909.990353846,36295
2020-06-18,Services,2020,6,10791.041934386,1656
2020-06-19,Auto,2020,6,326540.194561834,37192
2020-06-19,Generalist,2020,6,301305.83803505,33681
2020-06-19,Jobs,2020,6,56560.940001444,2236
2020-06-19,Property,2020,6,273195.769440392,34705
2020-06-19,Services,2020,6,11621.047228566,1700
2020-06-20,Auto,2020,6,322881.086427136,36923
2020-06-20,Generalist,2020,6,290011.328284946,33178
2020-06-20,Jobs,2020,6,39358.242776112,1965
2020-06-20,Property,2020,6,245603.004531438,31490
2020-06-20,Services,2020,6,10481.20931203,1593
2020-06-21,Auto,2020,6,332218.327304334,36358
2020-06-21,Generalist,2020,6,328057.992670454,34821
2020-06-21,Jobs,2020,6,35724.439368198,1924
2020-06-21,Property,2020,6,265023.225183024,33089
2020-06-21,Services,2020,6,10113.401684796,1520
2020-06-22,Auto,2020,6,348677.958071562,39047
2020-06-22,Generalist,2020,6,316432.239314306,35432
2020-06-22,Jobs,2020,6,69005.522552106,2380
2020-06-22,Property,2020,6,306589.39658992,37358
2020-06-22,Services,2020,6,12493.69059849,1849
2020-06-23,Auto,2020,6,343194.403880268,38596
2020-06-23,Generalist,2020,6,318682.422765128,35673
2020-06-23,Jobs,2020,6,71819.974938822,2474
2020-06-23,Property,2020,6,307719.921634772,38088
2020-06-23,Services,2020,6,11169.208064676,1713
2020-06-24,Auto,2020,6,351632.455349586,39738
2020-06-24,Generalist,2020,6,315513.709355416,35097
2020-06-24,Jobs,2020,6,69733.018077654,2503
2020-06-24,Property,2020,6,304358.51513785,37752
2020-06-24,Services,2020,6,12423.521073574,1947
2020-06-25,Auto,2020,6,340915.312331336,38298
2020-06-25,Generalist,2020,6,295916.017108696,34629
2020-06-25,Jobs,2020,6,65900.806799136,2444
2020-06-25,Property,2020,6,283723.9119675,35460
2020-06-25,Services,2020,6,12180.819250958,1827
2020-06-26,Auto,2020,6,329832.478286948,38230
2020-06-26,Generalist,2020,6,289692.503018568,33900
2020-06-26,Jobs,2020,6,54536.444877318,2324
2020-06-26,Property,2020,6,260713.951282,34067
