date,channel_grouping,year,month,sumOfLeads,ad_id
2020-12-04,Display,2020,12,3087.917659268,673
2020-12-04,Email,2020,12,718.659943649,157
2020-12-04,Organic Search,2020,12,148221.600317175,27177
2020-12-04,Paid Search,2020,12,98255.065486454,16664
2020-12-04,Referral,2020,12,15395.936936459,2901
2020-12-04,Social,2020,12,966.200505925,217
2020-12-05,(Other),2020,12,212926.487103036,33631
2020-12-05,Direct,2020,12,232711.595589515,35959
2020-12-05,Display,2020,12,2374.621678114,522
2020-12-05,Email,2020,12,600.54602693,117
2020-12-05,Organic Search,2020,12,131031.614861596,24160
2020-12-05,Paid Search,2020,12,92293.563453505,16535
2020-12-05,Referral,2020,12,12766.266725176,2352
2020-12-05,Social,2020,12,1030.777647129,214
2020-12-06,(Other),2020,12,216599.522051254,33768
2020-12-06,Direct,2020,12,249397.764132091,37021
2020-12-06,Display,2020,12,2699.050123268,607
2020-12-06,Email,2020,12,447.163606116,99
2020-12-06,Organic Search,2020,12,129902.207081218,24128
2020-12-06,Paid Search,2020,12,99637.957149186,17198
2020-12-06,Referral,2020,12,13034.335541039,2504
2020-12-06,Social,2020,12,1095.736112713,232
2020-12-07,(Other),2020,12,224608.866929283,34911
2020-12-07,Direct,2020,12,259768.249879104,39174
2020-12-07,Display,2020,12,2790.896402818,635
2020-12-07,Email,2020,12,389.158925279,97
2020-12-07,Organic Search,2020,12,174314.100901009,30769
2020-12-07,Paid Search,2020,12,95063.939574354,16764
2020-12-07,Referral,2020,12,17693.247813117,3205
2020-12-07,Social,2020,12,1335.030653414,257
2020-12-08,(Other),2020,12,216897.00429856,34350
2020-12-08,Direct,2020,12,256809.971822332,38503
2020-12-08,Display,2020,12,2420.793617688,539
2020-12-08,Email,2020,12,398.853265772,89
2020-12-08,Organic Search,2020,12,166763.539520238,29966
2020-12-08,Paid Search,2020,12,97616.422716501,16661
2020-12-08,Referral,2020,12,17607.714358263,3176
2020-12-08,Social,2020,12,1355.402825115,261
2020-12-09,(Other),2020,12,213692.551860203,33508
2020-12-09,Direct,2020,12,257113.269477712,38612
2020-12-09,Display,2020,12,2814.890316492,594
2020-12-09,Email,2020,12,534.812603262,109
2020-12-09,Organic Search,2020,12,164592.95656552,29428
2020-12-09,Paid Search,2020,12,98223.43344534,17022
2020-12-09,Referral,2020,12,16835.083883098,3000
2020-12-09,Social,2020,12,1085.482843702,207
2020-12-10,(Other),2020,12,208452.783879602,33223
2020-12-10,Direct,2020,12,242146.796382761,37090
2020-12-10,Display,2020,12,3263.879639828,679
2020-12-10,Email,2020,12,452.097794859,101
2020-12-10,Organic Search,2020,12,152149.637335757,27954
2020-12-10,Paid Search,2020,12,95611.403907847,16644
2020-12-10,Referral,2020,12,16067.083142247,2983
2020-12-10,Social,2020,12,972.900819018,204
2020-12-11,(Other),2020,12,204501.808327648,32949
2020-12-11,Direct,2020,12,236037.744757743,37027
2020-12-11,Display,2020,12,3293.608638952,674
2020-12-11,Email,2020,12,371.527745001,77
2020-12-11,Organic Search,2020,12,134357.176685779,24688
2020-12-11,Paid Search,2020,12,94128.499769009,16422
2020-12-11,Referral,2020,12,13660.74942843,2453
2020-12-11,Social,2020,12,965.893932748,195
2020-12-12,(Other),2020,12,198385.584468736,32478
2020-12-12,Direct,2020,12,225047.081276748,35596
2020-12-12,Display,2020,12,2310.35146839,514
2020-12-12,Email,2020,12,388.177894272,77
2020-12-12,Organic Search,2020,12,122463.254164943,22872
2020-12-12,Paid Search,2020,12,90852.581725489,15633
2020-12-12,Referral,2020,12,12407.01929222,2348
2020-12-12,Social,2020,12,964.536202593,187
2020-12-13,(Other),2020,12,207060.143853547,32957
2020-12-13,Direct,2020,12,236511.812600008,36174
2020-12-13,Display,2020,12,2938.045528013,669
2020-12-13,Email,2020,12,635.446878582,94
2020-12-13,Organic Search,2020,12,132173.956362032,24242
2020-12-13,Paid Search,2020,12,95656.297600453,16414
2020-12-13,Referral,2020,12,13279.793859551,2435
2020-12-13,Social,2020,12,988.27716985,208
2020-12-14,(Other),2020,12,222872.014934634,34953
2020-12-14,Direct,2020,12,261902.043826262,39732
2020-12-14,Display,2020,12,4251.997244992,896
2020-12-14,Email,2020,12,475.93815971,102
2020-12-14,Organic Search,2020,12,164325.726949543,29572
2020-12-14,Paid Search,2020,12,98931.627774858,17329
2020-12-14,Referral,2020,12,18098.794060503,3249
2020-12-14,Social,2020,12,1096.097995852,221
2020-12-15,(Other),2020,12,222127.295186323,35111
2020-12-15,Direct,2020,12,257206.347200487,39208
2020-12-15,Display,2020,12,3145.831905031,667
2020-12-15,Email,2020,12,469.847309836,107
2020-12-15,Organic Search,2020,12,156797.398047282,28121
2020-12-15,Paid Search,2020,12,103457.560418299,17568
2020-12-15,Referral,2020,12,18781.849719492,3418
2020-12-15,Social,2020,12,1056.047855797,244
2020-12-16,(Other),2020,12,220962.475384763,34913
2020-12-16,Direct,2020,12,268075.382184196,40347
2020-12-16,Display,2020,12,3703.132499978,795
2020-12-16,Email,2020,12,452.470663867,96
2020-12-16,Organic Search,2020,12,157997.086236258,28524
2020-12-16,Paid Search,2020,12,98300.300109349,17298
2020-12-16,Referral,2020,12,16305.714728592,2944
2020-12-16,Social,2020,12,1175.925897823,244
2020-12-17,(Other),2020,12,222106.003319354,34251
2020-12-17,Direct,2020,12,258133.71754004,39719
2020-12-17,Display,2020,12,3270.409771776,689
2020-12-17,Email,2020,12,727.124326989,126
2020-12-17,Organic Search,2020,12,150635.458120069,27301
2020-12-17,Paid Search,2020,12,99233.553055292,16955
2020-12-17,Referral,2020,12,15083.855279948,2748
2020-12-17,Social,2020,12,1120.603230786,229
2020-12-18,(Other),2020,12,208206.015706762,33897
2020-12-18,Direct,2020,12,246109.51990512,37988
2020-12-18,Display,2020,12,3938.484669586,851
2020-12-18,Email,2020,12,334.309163299,80
2020-12-18,Organic Search,2020,12,143612.578480077,26356
2020-12-18,Paid Search,2020,12,95426.574690328,16501
2020-12-18,Referral,2020,12,14232.879917146,2683
2020-12-18,Social,2020,12,1085.31337933,233
2020-12-19,(Other),2020,12,205346.288680215,33131
2020-12-19,Direct,2020,12,238935.627245879,37210
2020-12-19,Display,2020,12,3050.438027168,655
2020-12-19,Email,2020,12,425.983073018,89
2020-12-19,Organic Search,2020,12,127427.227210474,23406
2020-12-19,Paid Search,2020,12,92476.57837668,16010
2020-12-19,Referral,2020,12,11798.090276385,2236
2020-12-19,Social,2020,12,930.734905912,198
2020-12-20,(Other),2020,12,210947.56711191,32566
2020-12-20,Direct,2020,12,247541.859022347,37913
2020-12-20,Display,2020,12,3038.607174091,653
2020-12-20,Email,2020,12,444.124288559,94
2020-12-20,Organic Search,2020,12,127121.9303806,23373
2020-12-20,Paid Search,2020,12,96373.851946362,16578
2020-12-20,Referral,2020,12,11542.727690912,2239
2020-12-20,Social,2020,12,1206.178747941,224
2020-12-21,(Other),2020,12,217218.829601524,33754
2020-12-21,Direct,2020,12,267011.44298029,39818
2020-12-21,Display,2020,12,3786.465879832,804
2020-12-21,Email,2020,12,391.855277797,83
2020-12-21,Organic Search,2020,12,157068.740218163,28300
2020-12-21,Paid Search,2020,12,102746.336441225,17243
2020-12-21,Referral,2020,12,16574.626792688,3140
2020-12-21,Social,2020,12,1205.647778494,234
2020-12-22,(Other),2020,12,220708.415965845,34982
2020-12-22,Direct,2020,12,268708.704845645,40063
2020-12-22,Display,2020,12,3415.96867048,726
2020-12-22,Email,2020,12,548.959900085,74
2020-12-22,Organic Search,2020,12,162192.21629253,29182
2020-12-22,Paid Search,2020,12,101534.077890971,17379
2020-12-22,Referral,2020,12,16012.338056196,3008
2020-12-22,Social,2020,12,1063.191005961,212
2020-12-23,(Other),2020,12,213292.304165405,33753
2020-12-23,Direct,2020,12,256768.942836902,39245
2020-12-23,Display,2020,12,3671.192022739,774
2020-12-23,Email,2020,12,406.844331969,80
2020-12-23,Organic Search,2020,12,155474.332751865,27942
2020-12-23,Paid Search,2020,12,103304.40616266,17402
2020-12-23,Referral,2020,12,13980.08745898,2603
2020-12-23,Social,2020,12,1163.697255742,225
2020-12-24,(Other),2020,12,198768.160026357,31576
2020-12-24,Direct,2020,12,238910.946605114,36861
2020-12-24,Display,2020,12,4694.478163384,1031
2020-12-24,Email,2020,12,197.996853627,47
2020-12-24,Organic Search,2020,12,135087.57586943,24819
2020-12-24,Paid Search,2020,12,89604.339460064,15982
2020-12-24,Referral,2020,12,12492.719913432,2394
2020-12-24,Social,2020,12,971.247378329,202
2020-12-25,(Other),2020,12,194632.422231689,31508
2020-12-25,Direct,2020,12,228584.315076558,36212
2020-12-25,Display,2020,12,4092.121335437,916
2020-12-25,Email,2020,12,350.823640592,74
2020-12-25,Organic Search,2020,12,115403.282307841,21515
2020-12-25,Paid Search,2020,12,79954.635413037,14427
2020-12-25,Referral,2020,12,9485.667843079,1926
2020-12-25,Social,2020,12,766.364735244,146
2020-12-26,(Other),2020,12,205346.668695771,32607
2020-12-26,Direct,2020,12,242042.477332508,37163
2020-12-26,Display,2020,12,6226.95200103,1218
2020-12-26,Email,2020,12,279.695731887,63
2020-12-26,Organic Search,2020,12,125613.002937043,23336
2020-12-26,Paid Search,2020,12,89010.841332836,15326
2020-12-26,Referral,2020,12,10619.7029114,2068
2020-12-26,Social,2020,12,1002.663572587,223
2020-12-27,(Other),2020,12,202626.254756995,31744
2020-12-27,Direct,2020,12,241941.39444855,37039
2020-12-27,Display,2020,12,7497.265897375,1598
2020-12-27,Email,2020,12,294.754580083,61
2020-12-27,Organic Search,2020,12,124898.126862499,22881
2020-12-27,Paid Search,2020,12,83087.117082513,14728
2020-12-27,Referral,2020,12,10412.256311447,2104
2020-12-27,Social,2020,12,978.762643504,193
2020-12-28,(Other),2020,12,225847.814328876,34938
2020-12-28,Direct,2020,12,272994.695741022,41097
2020-12-28,Display,2020,12,8420.767767357,1705
2020-12-28,Email,2020,12,225.925239624,64
2020-12-28,Organic Search,2020,12,166867.419100689,29787
2020-12-28,Paid Search,2020,12,89907.278244293,16164
2020-12-28,Referral,2020,12,15449.082345726,2953
2020-12-28,Social,2020,12,1352.522576045,279
2020-12-29,(Other),2020,12,228061.25859082,34863
2020-12-29,Direct,2020,12,274377.591227168,41025
2020-12-29,Display,2020,12,7459.109419182,1572
2020-12-29,Email,2020,12,464.940774094,58
2020-12-29,Organic Search,2020,12,164746.884533114,29506
2020-12-29,Paid Search,2020,12,97906.831989803,16656
2020-12-29,Referral,2020,12,15640.550263003,2946
2020-12-29,Social,2020,12,1619.899304347,337
2020-12-30,(Other),2020,12,226736.151410073,34550
2020-12-30,Direct,2020,12,272930.748333164,41254
2020-12-30,Display,2020,12,7399.887786876,1454
2020-12-30,Email,2020,12,236.419661362,47
2020-12-30,Organic Search,2020,12,159484.488286066,28649
2020-12-30,Paid Search,2020,12,94881.266791517,16576
2020-12-30,Referral,2020,12,14755.747306406,2744
2020-12-30,Social,2020,12,1185.462397328,240
2020-12-31,(Other),2020,12,195042.272059867,30390
2020-12-31,Direct,2020,12,239721.529903762,37061
2020-12-31,Display,2020,12,6469.750283697,1483
2020-12-31,Email,2020,12,281.590224325,58
2020-12-31,Organic Search,2020,12,133550.295106157,24487
2020-12-31,Paid Search,2020,12,83666.824129984,14598
2020-12-31,Referral,2020,12,12628.888027153,2381
2020-12-31,Social,2020,12,1096.097462004,228
2021-01-01,(Other),2021,1,201480.393134365,31890
2021-01-01,Direct,2021,1,245584.743195988,37185
2021-01-01,Display,2021,1,9113.384413128,1873
2021-01-01,Email,2021,1,298.179537035,64
2021-01-01,Organic Search,2021,1,123053.22938303,22640
2021-01-01,Paid Search,2021,1,84513.903071758,14656
2021-01-01,Referral,2021,1,9859.6581404,1962
2021-01-01,Social,2021,1,907.32796876,208
2021-01-02,(Other),2021,1,216989.863254434,34434
2021-01-02,Direct,2021,1,268491.787125544,40689
2021-01-02,Display,2021,1,11412.024443793,2218
2021-01-02,Email,2021,1,348.100534962,66
2021-01-02,Organic Search,2021,1,131740.980178659,24592
2021-01-02,Paid Search,2021,1,90956.538932765,16070
2021-01-02,Referral,2021,1,11397.943722032,2298
2021-01-02,Social,2021,1,1046.436320027,223
2021-01-03,(Other),2021,1,218159.644173802,34182
2021-01-03,Direct,2021,1,271188.862691784,40375
2021-01-03,Display,2021,1,12378.313041439,2528
2021-01-03,Email,2021,1,194.826988213,43
2021-01-03,Organic Search,2021,1,142363.064812738,25989
2021-01-03,Paid Search,2021,1,89867.620297254,15648
2021-01-03,Referral,2021,1,12439.260547999,2345
2021-01-03,Social,2021,1,1169.573623505,254
2021-01-04,(Other),2021,1,273241.719655186,39476
2021-01-04,Direct,2021,1,346641.03246871,47529
2021-01-04,Display,2021,1,12300.020543526,2530
2021-01-04,Email,2021,1,372.494924688,69
2021-01-04,Organic Search,2021,1,190435.001329311,32533
2021-01-04,Paid Search,2021,1,107886.839530994,18453
2021-01-04,Referral,2021,1,20581.985616545,3460
2021-01-04,Social,2021,1,1382.291313923,292
2021-01-05,(Other),2021,1,269697.299469646,39966
2021-01-05,Direct,2021,1,345796.101829231,47757
2021-01-05,Display,2021,1,10934.311134599,2341
2021-01-05,Email,2021,1,353.645764298,83
2021-01-05,Organic Search,2021,1,188819.665263852,32983
2021-01-05,Paid Search,2021,1,114961.100686168,19375
2021-01-05,Referral,2021,1,18802.987907364,3416
2021-01-05,Social,2021,1,1341.429341506,280
2021-01-06,(Other),2021,1,283519.222243078,40956
2021-01-06,Direct,2021,1,365980.548914156,48899
2021-01-06,Display,2021,1,11045.363129601,2170
2021-01-06,Email,2021,1,530.537696961,88
2021-01-06,Organic Search,2021,1,187445.455004611,32644
2021-01-06,Paid Search,2021,1,113586.85039744,19087
2021-01-06,Referral,2021,1,19743.434376262,3567
2021-01-06,Social,2021,1,1204.43440591,240
2021-01-07,(Other),2021,1,293051.7311919,40669
2021-01-07,Direct,2021,1,372194.781277713,49541
2021-01-07,Display,2021,1,9206.877818197,1964
2021-01-07,Email,2021,1,249.23664586,64
2021-01-07,Organic Search,2021,1,182795.262284987,31824
2021-01-07,Paid Search,2021,1,113993.016509293,18958
2021-01-07,Referral,2021,1,17306.004757092,3248
2021-01-07,Social,2021,1,1324.855044606,277
2021-01-08,(Other),2021,1,285203.68359858,39703
2021-01-08,Direct,2021,1,358930.923732682,47193
2021-01-08,Display,2021,1,9960.612853625,2125
2021-01-08,Email,2021,1,197.854472903,45
2021-01-08,Organic Search,2021,1,171830.388752306,30215
2021-01-08,Paid Search,2021,1,108622.21581576,18350
2021-01-08,Referral,2021,1,14422.717165764,2726
2021-01-08,Social,2021,1,1152.050876236,245
2021-01-09,(Other),2021,1,263153.22347963,38512
2021-01-09,Direct,2021,1,336843.288327229,45423
2021-01-09,Display,2021,1,9817.696677214,1965
2021-01-09,Email,2021,1,219.885139387,48
2021-01-09,Organic Search,2021,1,147331.69942403,26647
2021-01-09,Paid Search,2021,1,103349.707864975,17834
2021-01-09,Referral,2021,1,11091.008736888,2182
2021-01-09,Social,2021,1,953.226983934,185
2021-01-10,(Other),2021,1,269788.767628721,37805
2021-01-10,Direct,2021,1,330805.886469869,44364
2021-01-10,Display,2021,1,8774.49475652,1786
2021-01-10,Email,2021,1,313.547697237,68
2021-01-10,Organic Search,2021,1,148481.201460118,26233
2021-01-10,Paid Search,2021,1,103474.225058552,17004
2021-01-10,Referral,2021,1,10685.902325533,2133
2021-01-10,Social,2021,1,1242.95999698,258
2021-01-11,(Other),2021,1,244559.773285211,35847
2021-01-11,Direct,2021,1,305335.842780843,42098
2021-01-11,Display,2021,1,7718.488232008,1604
2021-01-11,Email,2021,1,316.988649418,66
2021-01-11,Organic Search,2021,1,157531.452031182,27863
2021-01-11,Paid Search,2021,1,100165.341086699,16856
2021-01-11,Referral,2021,1,14448.114726808,2742
2021-01-11,Social,2021,1,1079.932423727,218
2021-01-12,(Other),2021,1,212522.265531577,30722
2021-01-12,Direct,2021,1,270298.619632257,36174
2021-01-12,Display,2021,1,6726.21225526,1395
2021-01-12,Email,2021,1,355.114339158,69
2021-01-12,Organic Search,2021,1,126412.447926416,22893
2021-01-12,Paid Search,2021,1,84973.266705684,14624
2021-01-12,Referral,2021,1,11105.671102901,2133
2021-01-12,Social,2021,1,768.041459991,167
2021-01-13,(Other),2021,1,233900.343698063,34148
2021-01-13,Direct,2021,1,291964.100315278,39791
2021-01-13,Display,2021,1,7053.156850903,1545
2021-01-13,Email,2021,1,338.712679301,81
2021-01-13,Organic Search,2021,1,147811.059468358,26596
2021-01-13,Paid Search,2021,1,95176.441927442,16908
2021-01-13,Referral,2021,1,12544.220102625,2428
2021-01-13,Social,2021,1,1028.040611707,223
2021-01-14,(Other),2021,1,226176.103915206,34113
2021-01-14,Direct,2021,1,287336.62430719,39735
2021-01-14,Display,2021,1,7894.453945034,1610
2021-01-14,Email,2021,1,275.82670693,61
2021-01-14,Organic Search,2021,1,142084.949262376,25623
2021-01-14,Paid Search,2021,1,97965.372246861,16998
2021-01-14,Referral,2021,1,12584.242266433,2465
2021-01-14,Social,2021,1,885.562398169,185
2021-01-15,(Other),2021,1,225021.304319682,33934
2021-01-15,Direct,2021,1,274833.397677412,39182
2021-01-15,Display,2021,1,7061.197011059,1557
2021-01-15,Email,2021,1,394.249518406,82
2021-01-15,Organic Search,2021,1,146057.561352209,26569
2021-01-15,Paid Search,2021,1,89305.378705056,16133
2021-01-15,Referral,2021,1,13058.309136782,2513
2021-01-15,Social,2021,1,934.17875492,187
2021-01-16,(Other),2021,1,232164.510964001,34403
2021-01-16,Direct,2021,1,279911.009512842,39215
2021-01-16,Display,2021,1,6246.979422489,1376
2021-01-16,Email,2021,1,322.744114342,60
2021-01-16,Organic Search,2021,1,135760.942682373,24702
2021-01-16,Paid Search,2021,1,93556.446270764,16322
2021-01-16,Referral,2021,1,9938.663019127,1937
2021-01-16,Social,2021,1,1127.021692783,238
2021-01-17,(Other),2021,1,237868.216627474,34893
2021-01-17,Direct,2021,1,287088.70531999,40104
2021-01-17,Display,2021,1,6239.096250061,1394
2021-01-17,Email,2021,1,358.254346744,62
2021-01-17,Organic Search,2021,1,140896.179299542,25397
2021-01-17,Paid Search,2021,1,97704.443381815,17168
2021-01-17,Referral,2021,1,10569.937390243,2046
2021-01-17,Social,2021,1,1034.568075813,207
2021-01-18,(Other),2021,1,227132.392424646,34449
2021-01-18,Direct,2021,1,265305.477015839,37811
2021-01-18,Display,2021,1,6426.14334433,1381
2021-01-18,Email,2021,1,281.082146748,56
2021-01-18,Organic Search,2021,1,153039.801882544,27577
2021-01-18,Paid Search,2021,1,96160.473634616,16825
2021-01-18,Referral,2021,1,13022.563518121,2452
2021-01-18,Social,2021,1,1412.939810266,268
2021-01-19,(Other),2021,1,213852.217887514,32412
2021-01-19,Direct,2021,1,262325.381452676,37429
2021-01-19,Display,2021,1,6815.738097421,1484
2021-01-19,Email,2021,1,323.107820201,64
2021-01-19,Organic Search,2021,1,146644.701155431,26501
2021-01-19,Paid Search,2021,1,89880.232002188,16060
2021-01-19,Referral,2021,1,11806.358297835,2210
2021-01-19,Social,2021,1,1186.726243429,244
2021-01-20,(Other),2021,1,220770.780402466,33458
2021-01-20,Direct,2021,1,271859.658151592,37971
2021-01-20,Display,2021,1,7236.926279789,1590
2021-01-20,Email,2021,1,216.135525474,47
2021-01-20,Organic Search,2021,1,142346.84662588,25958
2021-01-20,Paid Search,2021,1,89223.981158652,15348
2021-01-20,Referral,2021,1,12505.126099911,2473
2021-01-20,Social,2021,1,1334.88383606,248
2021-01-21,(Other),2021,1,216673.803289282,32792
2021-01-21,Direct,2021,1,261021.83104228,37776
2021-01-21,Display,2021,1,8229.86783463,1738
2021-01-21,Email,2021,1,328.544363444,66
2021-01-21,Organic Search,2021,1,141611.458912908,25567
2021-01-21,Paid Search,2021,1,85891.349752106,15611
2021-01-21,Referral,2021,1,11404.203636117,2200
2021-01-21,Social,2021,1,912.744406618,206
2021-01-22,(Other),2021,1,218067.407292231,33169
2021-01-22,Direct,2021,1,261737.226199212,37610
2021-01-22,Display,2021,1,8084.731205959,1728
2021-01-22,Email,2021,1,317.816127948,66
2021-01-22,Organic Search,2021,1,141338.752416975,25777
2021-01-22,Paid Search,2021,1,85562.684073661,15109
2021-01-22,Referral,2021,1,11764.533052938,2327
2021-01-22,Social,2021,1,963.577706501,205
2021-01-23,(Other),2021,1,235724.278214558,34846
2021-01-23,Direct,2021,1,273836.738739502,39179
2021-01-23,Display,2021,1,7787.632685591,1676
2021-01-23,Email,2021,1,340.121164254,69
2021-01-23,Organic Search,2021,1,133844.45133237,24508
2021-01-23,Paid Search,2021,1,87280.082378571,15443
2021-01-23,Referral,2021,1,10247.643241582,1988
2021-01-23,Social,2021,1,963.719553128,207
2021-01-24,(Other),2021,1,222768.496638265,33344
2021-01-24,Direct,2021,1,266896.176150771,38635
2021-01-24,Display,2021,1,6376.425661065,1427
2021-01-24,Email,2021,1,165.019387006,40
2021-01-24,Organic Search,2021,1,131237.953584997,23701
2021-01-24,Paid Search,2021,1,82663.945196362,15264
2021-01-24,Referral,2021,1,10743.889106722,2108
2021-01-24,Social,2021,1,752.959418838,164
2021-01-25,(Other),2021,1,219363.483577737,32747
2021-01-25,Direct,2021,1,252377.721500928,36733
2021-01-25,Display,2021,1,7096.359744404,1574
2021-01-25,Email,2021,1,405.054780626,51
2021-01-25,Organic Search,2021,1,138953.638899938,25209
2021-01-25,Paid Search,2021,1,84162.254281965,15117
2021-01-25,Referral,2021,1,11830.425482096,2266
2021-01-25,Social,2021,1,1142.224626012,233
2021-01-26,(Other),2021,1,207460.866926066,31851
2021-01-26,Direct,2021,1,256282.677176381,36720
2021-01-26,Display,2021,1,7332.690156388,1505
2021-01-26,Email,2021,1,142.934898766,35
2021-01-26,Organic Search,2021,1,140583.99862277,25567
2021-01-26,Paid Search,2021,1,85969.316259822,15129
2021-01-26,Referral,2021,1,12993.022167989,2479
2021-01-26,Social,2021,1,836.702618782,159
2021-01-27,(Other),2021,1,228858.009183531,33500
2021-01-27,Direct,2021,1,259967.436834957,37848
2021-01-27,Display,2021,1,7468.138247096,1652
2021-01-27,Email,2021,1,248.761774305,55
2021-01-27,Organic Search,2021,1,145196.196340254,26214
2021-01-27,Paid Search,2021,1,89741.99152134,15939
2021-01-27,Referral,2021,1,12306.900049698,2419
2021-01-27,Social,2021,1,955.894467986,204
2021-01-28,(Other),2021,1,226187.880191039,33526
2021-01-28,Direct,2021,1,268037.954790926,37871
2021-01-28,Display,2021,1,9243.252965133,1953
2021-01-28,Email,2021,1,335.517064122,55
2021-01-28,Organic Search,2021,1,136782.528425799,25227
2021-01-28,Paid Search,2021,1,93082.669470082,15639
2021-01-28,Referral,2021,1,11883.354916914,2248
2021-01-28,Social,2021,1,1034.952585261,208
2021-01-29,(Other),2021,1,218710.317169678,33114
2021-01-29,Direct,2021,1,252487.526312031,36783
2021-01-29,Display,2021,1,8263.485296368,1815
2021-01-29,Email,2021,1,203.760948799,46
2021-01-29,Organic Search,2021,1,135967.160827098,24763
2021-01-29,Paid Search,2021,1,87322.228164455,15507
2021-01-29,Referral,2021,1,12089.297911961,2326
2021-01-29,Social,2021,1,1009.064744102,212
2021-01-30,(Other),2021,1,219334.455763154,32723
2021-01-30,Direct,2021,1,261080.274551519,37747
2021-01-30,Display,2021,1,8215.905241016,1740
2021-01-30,Email,2021,1,289.613583868,71
2021-01-30,Organic Search,2021,1,132611.206963042,24336
2021-01-30,Paid Search,2021,1,88838.54860802,15409
2021-01-30,Referral,2021,1,10202.133183191,1970
2021-01-30,Social,2021,1,1288.984882753,265
2021-01-31,(Other),2021,1,222240.310317752,32292
2021-01-31,Direct,2021,1,261854.339224388,37753
2021-01-31,Display,2021,1,8551.435507922,1811
2021-01-31,Email,2021,1,268.401834121,61
2021-01-31,Organic Search,2021,1,132899.758887407,24227
2021-01-31,Paid Search,2021,1,92909.165987952,15913
2021-01-31,Referral,2021,1,9821.676299043,1944
2021-01-31,Social,2021,1,938.242932009,193
2021-02-01,(Other),2021,2,232746.500949915,34163
2021-02-01,Direct,2021,2,270923.258432608,38366
2021-02-01,Display,2021,2,10034.218920198,2070
2021-02-01,Email,2021,2,323.096941145,62
2021-02-01,Organic Search,2021,2,157772.747324427,27845
2021-02-01,Paid Search,2021,2,87540.156359637,15093
2021-02-01,Referral,2021,2,13446.173528979,2505
2021-02-01,Social,2021,2,1296.383925295,278
2021-02-02,(Other),2021,2,214948.314191338,30923
2021-02-02,Direct,2021,2,253231.154244264,36166
2021-02-02,Display,2021,2,9254.856350627,1903
2021-02-02,Email,2021,2,231.242847332,51
2021-02-02,Organic Search,2021,2,148254.133653423,26559
2021-02-02,Paid Search,2021,2,80021.473283217,14057
2021-02-02,Referral,2021,2,13762.343289762,2580
2021-02-02,Social,2021,2,933.657578391,196
2021-02-03,(Other),2021,2,217818.631628702,32202
2021-02-03,Direct,2021,2,257405.617798623,36551
2021-02-03,Display,2021,2,8794.824642012,1808
2021-02-03,Email,2021,2,198.57304797,40
2021-02-03,Organic Search,2021,2,151936.65162153,26962
2021-02-03,Paid Search,2021,2,79548.405709894,13700
2021-02-03,Referral,2021,2,13204.587688471,2366
2021-02-03,Social,2021,2,939.331581877,201
2021-02-04,(Other),2021,2,192221.977697176,29028
2021-02-04,Direct,2021,2,243668.394169925,35177
2021-02-04,Display,2021,2,7885.579456579,1686
2021-02-04,Email,2021,2,152.521661144,36
2021-02-04,Organic Search,2021,2,143090.069325093,25666
2021-02-04,Paid Search,2021,2,71671.605140387,12736
2021-02-04,Referral,2021,2,12490.024855814,2336
2021-02-04,Social,2021,2,868.160728072,174
2021-02-05,(Other),2021,2,203682.757116338,30769
2021-02-05,Direct,2021,2,247966.187865761,36061
2021-02-05,Display,2021,2,9243.276349504,2070
2021-02-05,Email,2021,2,187.768564839,35
2021-02-05,Organic Search,2021,2,144072.748016882,26132
2021-02-05,Paid Search,2021,2,80605.779509119,13640
2021-02-05,Referral,2021,2,13156.400640642,2413
2021-02-05,Social,2021,2,848.154726694,172
2021-02-06,(Other),2021,2,215634.758667422,31714
2021-02-06,Direct,2021,2,251986.741016486,36458
2021-02-06,Display,2021,2,9513.998986563,2025
2021-02-06,Email,2021,2,273.024956179,50
2021-02-06,Organic Search,2021,2,136627.799712222,24739
2021-02-06,Paid Search,2021,2,76090.602104733,13773
2021-02-06,Referral,2021,2,10511.840941094,1957
2021-02-06,Social,2021,2,1143.562139448,240
2021-02-07,(Other),2021,2,211476.500422178,31252
2021-02-07,Direct,2021,2,260201.875159228,36789
2021-02-07,Display,2021,2,10206.906745468,1985
2021-02-07,Email,2021,2,211.515501252,45
2021-02-07,Organic Search,2021,2,139552.473132372,24811
2021-02-07,Paid Search,2021,2,80275.97539151,14169
2021-02-07,Referral,2021,2,10713.643378978,2066
2021-02-07,Social,2021,2,1027.182128279,200
2021-02-08,(Other),2021,2,217160.486738056,32153
2021-02-08,Direct,2021,2,245888.591728498,35099
2021-02-08,Display,2021,2,10576.569185789,2295
2021-02-08,Email,2021,2,192.169516609,35
2021-02-08,Organic Search,2021,2,155683.93099459,27153
2021-02-08,Paid Search,2021,2,82770.656043215,13662
2021-02-08,Referral,2021,2,12966.181122116,2444
2021-02-08,Social,2021,2,1751.833599755,309
2021-02-09,(Other),2021,2,205027.920743209,30556
2021-02-09,Direct,2021,2,238539.951926347,34619
2021-02-09,Display,2021,2,9805.663122801,2060
2021-02-09,Email,2021,2,128.09111293,30
2021-02-09,Organic Search,2021,2,145445.350989807,25796
2021-02-09,Paid Search,2021,2,75418.148487218,13100
2021-02-09,Referral,2021,2,12979.656317705,2468
2021-02-09,Social,2021,2,1245.368902082,274
2021-02-10,(Other),2021,2,216110.342932465,31239
2021-02-10,Direct,2021,2,226483.068297993,33616
