date,region,year,month,sumOfLeads
2019-12-01,Selangor,2019,12,240869.665117462
2019-12-01,Terengganu,2019,12,23688.439715356
2019-12-02,Johor,2019,12,93708.529987964
2019-12-02,Kedah,2019,12,38829.410607032
2019-12-02,Kelantan,2019,12,37479.437014386
2019-12-02,Kuala Lumpur,2019,12,184364.827226818
2019-12-02,Labuan,2019,12,447.817043328
2019-12-02,Melaka,2019,12,30635.53023344
2019-12-02,N. Sembilan,2019,12,33241.737436612
2019-12-02,Pahang,2019,12,23967.590602434
2019-12-02,Penang,2019,12,67359.518050836
2019-12-02,Perak,2019,12,38265.745289908
2019-12-02,Perlis,2019,12,3447.12190295
2019-12-02,Putrajaya,2019,12,5165.232224046
2019-12-02,Sabah,2019,12,48024.320072042
2019-12-02,Sarawak,2019,12,19133.312877926
2019-12-02,Selangor,2019,12,303451.013673326
2019-12-02,Terengganu,2019,12,24224.1206579
2019-12-03,Johor,2019,12,93325.663098936
2019-12-03,Kedah,2019,12,40357.070133354
2019-12-03,Kelantan,2019,12,40899.471135236
2019-12-03,Kuala Lumpur,2019,12,180077.035773938
2019-12-03,Labuan,2019,12,427.593682906
2019-12-03,Melaka,2019,12,28808.898687422
2019-12-03,N. Sembilan,2019,12,31394.242212028
2019-12-03,Pahang,2019,12,23344.764964846
2019-12-03,Penang,2019,12,70860.355020694
2019-12-03,Perak,2019,12,36896.676803908
2019-12-03,Perlis,2019,12,3283.571125608
2019-12-03,Putrajaya,2019,12,5818.161382004
2019-12-03,Sabah,2019,12,47969.175547056
2019-12-03,Sarawak,2019,12,18827.223920768
2019-12-03,Selangor,2019,12,294912.887349366
2019-12-03,Terengganu,2019,12,25444.000554668
2019-12-04,Johor,2019,12,94981.876501738
2019-12-04,Kedah,2019,12,38890.601231196
2019-12-04,Kelantan,2019,12,45267.099416744
2019-12-04,Kuala Lumpur,2019,12,178096.430905832
2019-12-04,Labuan,2019,12,409.089720856
2019-12-04,Melaka,2019,12,28556.306115642
2019-12-04,N. Sembilan,2019,12,33020.03063011
2019-12-04,Pahang,2019,12,24315.057281678
2019-12-04,Penang,2019,12,68596.720670706
2019-12-04,Perak,2019,12,37279.472415964
2019-12-04,Perlis,2019,12,3176.640038024
2019-12-04,Putrajaya,2019,12,5770.391390556
2019-12-04,Sabah,2019,12,49888.925079766
2019-12-04,Sarawak,2019,12,18885.251638124
2019-12-04,Selangor,2019,12,297368.619336378
2019-12-04,Terengganu,2019,12,25641.157664324
2019-12-05,Johor,2019,12,88117.235961632
2019-12-05,Kedah,2019,12,38847.612670848
2019-12-05,Kelantan,2019,12,43113.63997817
2019-12-05,Kuala Lumpur,2019,12,176408.827418416
2019-12-05,Labuan,2019,12,486.447894316
2019-12-05,Melaka,2019,12,27774.440717532
2019-12-05,N. Sembilan,2019,12,31802.206184488
2019-12-05,Pahang,2019,12,25543.579643916
2019-12-05,Penang,2019,12,68961.893079994
2019-12-05,Perak,2019,12,36279.554023756
2019-12-05,Perlis,2019,12,3143.148391864
2019-12-05,Putrajaya,2019,12,4550.359341446
2019-12-05,Sabah,2019,12,48874.675148382
2019-12-05,Sarawak,2019,12,18679.459773314
2019-12-05,Selangor,2019,12,285332.066709536
2019-12-05,Terengganu,2019,12,26662.990245856
2019-12-06,Johor,2019,12,83776.420556456
2019-12-06,Kedah,2019,12,35852.241651608
2019-12-06,Kelantan,2019,12,38861.963903832
2019-12-06,Kuala Lumpur,2019,12,166276.392843636
2019-12-06,Labuan,2019,12,505.9772737
2019-12-06,Melaka,2019,12,26350.355892716
2019-12-06,N. Sembilan,2019,12,28041.918437712
2019-12-06,Pahang,2019,12,22402.626699704
2019-12-06,Penang,2019,12,62831.362124124
2019-12-06,Perak,2019,12,36501.91332644
2019-12-06,Perlis,2019,12,2947.30559944
2019-12-06,Putrajaya,2019,12,5202.536033466
2019-12-06,Sabah,2019,12,46523.777919178
2019-12-06,Sarawak,2019,12,17271.467213786
2019-12-06,Selangor,2019,12,261266.016785232
2019-12-06,Terengganu,2019,12,25842.9779929
2019-12-07,Johor,2019,12,82002.474168906
2019-12-07,Kedah,2019,12,34160.150243912
2019-12-07,Kelantan,2019,12,41181.845049764
2019-12-07,Kuala Lumpur,2019,12,150066.68592937
2019-12-07,Labuan,2019,12,392.712797818
2019-12-07,Melaka,2019,12,26316.538569884
2019-12-07,N. Sembilan,2019,12,26099.533740462
2019-12-07,Pahang,2019,12,22389.758698892
2019-12-07,Penang,2019,12,52290.273972822
2019-12-07,Perak,2019,12,32028.541090316
2019-12-07,Perlis,2019,12,2559.545291192
2019-12-07,Putrajaya,2019,12,4473.834875126
2019-12-07,Sabah,2019,12,40544.574409292
2019-12-07,Sarawak,2019,12,15636.475834068
2019-12-07,Selangor,2019,12,229897.590454396
2019-12-07,Terengganu,2019,12,25331.463725446
2019-12-08,Johor,2019,12,84056.305995386
2019-12-08,Kedah,2019,12,36022.392127694
2019-12-08,Kelantan,2019,12,43796.39239579
2019-12-08,Kuala Lumpur,2019,12,146342.808285276
2019-12-08,Labuan,2019,12,414.804621562
2019-12-08,Melaka,2019,12,27402.29659228
2019-12-08,N. Sembilan,2019,12,25908.751152734
2019-12-08,Pahang,2019,12,22011.39934472
2019-12-08,Penang,2019,12,53315.927849306
2019-12-08,Perak,2019,12,32501.954244506
2019-12-08,Perlis,2019,12,3077.54646201
2019-12-08,Putrajaya,2019,12,4359.424268218
2019-12-08,Sabah,2019,12,39625.990359778
2019-12-08,Sarawak,2019,12,15674.532066806
2019-12-08,Selangor,2019,12,238505.801175454
2019-12-08,Terengganu,2019,12,26824.61535624
2019-12-09,Johor,2019,12,90357.269764998
2019-12-09,Kedah,2019,12,39302.172597562
2019-12-09,Kelantan,2019,12,45467.476478618
2019-12-09,Kuala Lumpur,2019,12,175591.47817298
2019-12-09,Labuan,2019,12,494.448515966
2019-12-09,Melaka,2019,12,30815.554715208
2019-12-09,N. Sembilan,2019,12,31788.150122072
2019-12-09,Pahang,2019,12,25820.314397672
2019-12-09,Penang,2019,12,72253.96673213
2019-12-09,Perak,2019,12,38413.440719902
2019-12-09,Perlis,2019,12,3151.996364304
2019-12-09,Putrajaya,2019,12,4599.167866446
2019-12-09,Sabah,2019,12,44906.450935494
2019-12-09,Sarawak,2019,12,17938.043162642
2019-12-09,Selangor,2019,12,298395.285991354
2019-12-09,Terengganu,2019,12,26099.270554254
2019-12-10,Johor,2019,12,89049.790229612
2019-12-10,Kedah,2019,12,39728.79306101
2019-12-10,Kelantan,2019,12,45309.962997672
2019-12-10,Kuala Lumpur,2019,12,175410.895677166
2019-12-10,Labuan,2019,12,517.036902136
2019-12-10,Melaka,2019,12,29644.9864182
2019-12-10,N. Sembilan,2019,12,31908.581567948
2019-12-10,Pahang,2019,12,23106.83010941
2019-12-10,Penang,2019,12,69167.857059588
2019-12-10,Perak,2019,12,38378.182326538
2019-12-10,Perlis,2019,12,2930.313688362
2019-12-10,Putrajaya,2019,12,5599.448913286
2019-12-10,Sabah,2019,12,46343.458154794
2019-12-10,Sarawak,2019,12,18254.331313704
2019-12-10,Selangor,2019,12,284180.748476806
2019-12-10,Terengganu,2019,12,26357.722288648
2019-12-11,Johor,2019,12,90557.738859346
2019-12-11,Kedah,2019,12,38708.32322128
2019-12-11,Kelantan,2019,12,43874.313885866
2019-12-11,Kuala Lumpur,2019,12,172265.244871664
2019-12-11,Labuan,2019,12,462.938572154
2019-12-11,Melaka,2019,12,30644.5462883
2019-12-11,N. Sembilan,2019,12,30532.361630878
2019-12-11,Pahang,2019,12,24987.838166066
2019-12-11,Penang,2019,12,66684.19472555
2019-12-11,Perak,2019,12,37623.532716208
2019-12-11,Perlis,2019,12,3426.094305514
2019-12-11,Putrajaya,2019,12,4991.836171684
2019-12-11,Sabah,2019,12,46213.974655286
2019-12-11,Sarawak,2019,12,19833.406795918
2019-12-11,Selangor,2019,12,279679.413719412
2019-12-11,Terengganu,2019,12,27646.364089132
2019-12-12,Johor,2019,12,87556.344917506
2019-12-12,Kedah,2019,12,36548.112174262
2019-12-12,Kelantan,2019,12,41964.180524104
2019-12-12,Kuala Lumpur,2019,12,163750.105015044
2019-12-12,Labuan,2019,12,402.365668422
2019-12-12,Melaka,2019,12,29146.04349693
2019-12-12,N. Sembilan,2019,12,29866.479186336
2019-12-12,Pahang,2019,12,21855.269184344
2019-12-12,Penang,2019,12,64497.328304104
2019-12-12,Perak,2019,12,34431.082292648
2019-12-12,Perlis,2019,12,3068.276383176
2019-12-12,Putrajaya,2019,12,4331.781656692
2019-12-12,Sabah,2019,12,42980.189036496
2019-12-12,Sarawak,2019,12,17197.45994274
2019-12-12,Selangor,2019,12,269690.89007661
2019-12-12,Terengganu,2019,12,24319.179739132
2019-12-13,Johor,2019,12,84657.583401858
2019-12-13,Kedah,2019,12,33802.430709858
2019-12-13,Kelantan,2019,12,40168.987169088
2019-12-13,Kuala Lumpur,2019,12,158727.487677644
2019-12-13,Labuan,2019,12,443.940333894
2019-12-13,Melaka,2019,12,28008.504854534
2019-12-13,N. Sembilan,2019,12,28520.13885339
2019-12-13,Pahang,2019,12,22553.023656332
2019-12-13,Penang,2019,12,60009.557881104
2019-12-13,Perak,2019,12,34335.806574444
2019-12-13,Perlis,2019,12,2966.21796614
2019-12-13,Putrajaya,2019,12,4171.090690486
2019-12-13,Sabah,2019,12,41074.834297734
2019-12-13,Sarawak,2019,12,16744.60655077
2019-12-13,Selangor,2019,12,263069.751845962
2019-12-13,Terengganu,2019,12,22158.400326102
2019-12-14,Johor,2019,12,78440.654932354
2019-12-14,Kedah,2019,12,32084.353517928
2019-12-14,Kelantan,2019,12,41258.651520936
2019-12-14,Kuala Lumpur,2019,12,143303.537855538
2019-12-14,Labuan,2019,12,516.045004094
2019-12-14,Melaka,2019,12,25499.900612598
2019-12-14,N. Sembilan,2019,12,24070.34969716
2019-12-14,Pahang,2019,12,21252.902232638
2019-12-14,Penang,2019,12,50891.411998302
2019-12-14,Perak,2019,12,30657.725252264
2019-12-14,Perlis,2019,12,3012.114372634
2019-12-14,Putrajaya,2019,12,4094.005112254
2019-12-14,Sabah,2019,12,38737.740818778
2019-12-14,Sarawak,2019,12,13992.786145264
2019-12-14,Selangor,2019,12,231265.824242602
2019-12-14,Terengganu,2019,12,23159.036630976
2019-12-15,Johor,2019,12,87392.223516226
2019-12-15,Kedah,2019,12,37838.112876946
2019-12-15,Kelantan,2019,12,49116.919346954
2019-12-15,Kuala Lumpur,2019,12,152084.353087414
2019-12-15,Labuan,2019,12,442.294346376
2019-12-15,Melaka,2019,12,26165.886764134
2019-12-15,N. Sembilan,2019,12,26051.211635992
2019-12-15,Pahang,2019,12,22627.575928014
2019-12-15,Penang,2019,12,55489.06031146
2019-12-15,Perak,2019,12,32618.210326842
2019-12-15,Perlis,2019,12,3099.46323541
2019-12-15,Putrajaya,2019,12,4552.702792314
2019-12-15,Sabah,2019,12,40555.642360842
2019-12-15,Sarawak,2019,12,15492.488741332
2019-12-15,Selangor,2019,12,242546.070535942
2019-12-15,Terengganu,2019,12,26840.826197676
2019-12-16,Johor,2019,12,92044.916959352
2019-12-16,Kedah,2019,12,39974.82812507
2019-12-16,Kelantan,2019,12,47331.719287316
2019-12-16,Kuala Lumpur,2019,12,179854.976705856
2019-12-16,Labuan,2019,12,407.88864908
2019-12-16,Melaka,2019,12,29493.713002156
2019-12-16,N. Sembilan,2019,12,31293.092249058
2019-12-16,Pahang,2019,12,23766.593818362
2019-12-16,Penang,2019,12,69898.291337876
2019-12-16,Perak,2019,12,36339.299341616
2019-12-16,Perlis,2019,12,3395.60807417
2019-12-16,Putrajaya,2019,12,5513.399336718
2019-12-16,Sabah,2019,12,45115.825042072
2019-12-16,Sarawak,2019,12,17310.727304046
2019-12-16,Selangor,2019,12,291765.018441896
2019-12-16,Terengganu,2019,12,26530.999124742
2019-12-17,Johor,2019,12,90548.599332428
2019-12-17,Kedah,2019,12,38912.24756841
2019-12-17,Kelantan,2019,12,48324.21017062
2019-12-17,Kuala Lumpur,2019,12,179245.735170532
2019-12-17,Labuan,2019,12,555.372046366
2019-12-17,Melaka,2019,12,29233.22160476
2019-12-17,N. Sembilan,2019,12,30260.548314362
2019-12-17,Pahang,2019,12,24439.822801474
2019-12-17,Penang,2019,12,67739.91451223
2019-12-17,Perak,2019,12,38400.72268962
2019-12-17,Perlis,2019,12,3849.501514544
2019-12-17,Putrajaya,2019,12,5615.34728364
2019-12-17,Sabah,2019,12,47692.989020676
2019-12-17,Sarawak,2019,12,17219.73492446
2019-12-17,Selangor,2019,12,287578.573596686
2019-12-17,Terengganu,2019,12,26699.166069936
2019-12-18,Johor,2019,12,89270.759155832
2019-12-18,Kedah,2019,12,36888.596376478
2019-12-18,Kelantan,2019,12,45312.957955044
2019-12-18,Kuala Lumpur,2019,12,175692.769673686
2019-12-18,Labuan,2019,12,670.072121766
2019-12-18,Melaka,2019,12,29787.088740286
2019-12-18,N. Sembilan,2019,12,30470.843280196
2019-12-18,Pahang,2019,12,24171.77565938
2019-12-18,Penang,2019,12,67265.320970404
2019-12-18,Perak,2019,12,36644.767019062
2019-12-18,Perlis,2019,12,3636.189258606
2019-12-18,Putrajaya,2019,12,5402.762154942
2019-12-18,Sabah,2019,12,46051.757719212
2019-12-18,Sarawak,2019,12,18180.729892986
2019-12-18,Selangor,2019,12,287114.630409194
2019-12-18,Terengganu,2019,12,26628.204057382
2019-12-19,Johor,2019,12,86629.484846382
2019-12-19,Kedah,2019,12,36716.686410962
2019-12-19,Kelantan,2019,12,45506.628535232
2019-12-19,Kuala Lumpur,2019,12,172763.319872088
2019-12-19,Labuan,2019,12,471.201631192
2019-12-19,Melaka,2019,12,28388.142994082
2019-12-19,N. Sembilan,2019,12,32555.10730579
2019-12-19,Pahang,2019,12,23965.008493508
2019-12-19,Penang,2019,12,66881.618152964
2019-12-19,Perak,2019,12,38381.512640476
2019-12-19,Perlis,2019,12,3169.746631798
2019-12-19,Putrajaya,2019,12,5344.94617018
2019-12-19,Sabah,2019,12,45367.049720264
2019-12-19,Sarawak,2019,12,17265.655862344
2019-12-19,Selangor,2019,12,278986.752336822
2019-12-19,Terengganu,2019,12,24093.5976471
2019-12-20,Johor,2019,12,84330.787377996
2019-12-20,Kedah,2019,12,37119.84633077
2019-12-20,Kelantan,2019,12,44297.049213352
2019-12-20,Kuala Lumpur,2019,12,157633.120836318
2019-12-20,Labuan,2019,12,438.573749804
2019-12-20,Melaka,2019,12,27449.557652266
2019-12-20,N. Sembilan,2019,12,28247.0330918
2019-12-20,Pahang,2019,12,22845.906268726
2019-12-20,Penang,2019,12,64730.286830562
2019-12-20,Perak,2019,12,36500.729648426
2019-12-20,Perlis,2019,12,3654.800770716
2019-12-20,Putrajaya,2019,12,5222.663019594
2019-12-20,Sabah,2019,12,44150.607178632
2019-12-20,Sarawak,2019,12,17680.202406564
2019-12-20,Selangor,2019,12,259331.930986206
2019-12-20,Terengganu,2019,12,25052.424597582
2019-12-21,Johor,2019,12,84013.828190546
2019-12-21,Kedah,2019,12,35917.182707514
2019-12-21,Kelantan,2019,12,46483.769333848
2019-12-21,Kuala Lumpur,2019,12,142603.564169526
2019-12-21,Labuan,2019,12,435.629292634
2019-12-21,Melaka,2019,12,24952.23774618
2019-12-21,N. Sembilan,2019,12,26122.297226532
2019-12-21,Pahang,2019,12,23347.14537142
2019-12-21,Penang,2019,12,54375.710875154
2019-12-21,Perak,2019,12,33316.294204044
2019-12-21,Perlis,2019,12,3643.10017376
2019-12-21,Putrajaya,2019,12,4621.146564554
2019-12-21,Sabah,2019,12,40497.683640332
2019-12-21,Sarawak,2019,12,15703.447175532
2019-12-21,Selangor,2019,12,242425.944956282
2019-12-21,Terengganu,2019,12,24556.463155648
2019-12-22,Johor,2019,12,85106.827285044
2019-12-22,Kedah,2019,12,37152.336538152
2019-12-22,Kelantan,2019,12,47778.792380828
2019-12-22,Kuala Lumpur,2019,12,137382.523531176
2019-12-22,Labuan,2019,12,317.863408404
2019-12-22,Melaka,2019,12,25470.035961726
2019-12-22,N. Sembilan,2019,12,26254.762816782
2019-12-22,Pahang,2019,12,21856.589342594
2019-12-22,Penang,2019,12,51827.034111198
2019-12-22,Perak,2019,12,31500.82663659
2019-12-22,Perlis,2019,12,3180.043232196
2019-12-22,Putrajaya,2019,12,4390.04530487
2019-12-22,Sabah,2019,12,37837.354948948
2019-12-22,Sarawak,2019,12,15778.659068036
2019-12-22,Selangor,2019,12,233377.676702334
2019-12-22,Terengganu,2019,12,26673.602973958
2019-12-23,Johor,2019,12,93276.126548864
2019-12-23,Kedah,2019,12,39165.970064026
2019-12-23,Kelantan,2019,12,46289.108223618
2019-12-23,Kuala Lumpur,2019,12,166839.952947488
2019-12-23,Labuan,2019,12,410.77946562
2019-12-23,Melaka,2019,12,28251.882693604
2019-12-23,N. Sembilan,2019,12,31548.94312524
2019-12-23,Pahang,2019,12,24766.552851652
2019-12-23,Penang,2019,12,66681.408089494
2019-12-23,Perak,2019,12,37544.83054345
2019-12-23,Perlis,2019,12,3281.42936308
2019-12-23,Putrajaya,2019,12,5918.657905158
2019-12-23,Sabah,2019,12,43023.057161606
2019-12-23,Sarawak,2019,12,17336.85492211
2019-12-23,Selangor,2019,12,290714.109682792
2019-12-23,Terengganu,2019,12,27575.079652172
2019-12-24,Johor,2019,12,85168.417365388
2019-12-24,Kedah,2019,12,37900.662084166
2019-12-24,Kelantan,2019,12,45834.427699112
2019-12-24,Kuala Lumpur,2019,12,154487.060013984
2019-12-24,Labuan,2019,12,340.423469082
2019-12-24,Melaka,2019,12,27191.10662372
2019-12-24,N. Sembilan,2019,12,30819.371260832
2019-12-24,Pahang,2019,12,22072.391573568
2019-12-24,Penang,2019,12,61362.497916278
2019-12-24,Perak,2019,12,34587.64930174
2019-12-24,Perlis,2019,12,3188.566556296
2019-12-24,Putrajaya,2019,12,5510.944755708
2019-12-24,Sabah,2019,12,37312.4606567
2019-12-24,Sarawak,2019,12,15915.646562318
2019-12-24,Selangor,2019,12,270602.235421978
2019-12-24,Terengganu,2019,12,26535.181416422
2019-12-25,Johor,2019,12,83325.56351036
2019-12-25,Kedah,2019,12,36166.513252132
2019-12-25,Kelantan,2019,12,43750.98009893
2019-12-25,Kuala Lumpur,2019,12,140233.04824883
2019-12-25,Labuan,2019,12,342.400535284
2019-12-25,Melaka,2019,12,25072.331453808
2019-12-25,N. Sembilan,2019,12,26943.386841218
2019-12-25,Pahang,2019,12,19956.501350076
2019-12-25,Penang,2019,12,54040.406391944
2019-12-25,Perak,2019,12,33325.143218026
2019-12-25,Perlis,2019,12,3175.123752246
2019-12-25,Putrajaya,2019,12,4696.634963152
2019-12-25,Sabah,2019,12,32366.392898688
2019-12-25,Sarawak,2019,12,13585.339112914
2019-12-25,Selangor,2019,12,241796.081987678
2019-12-25,Terengganu,2019,12,24635.015344554
2019-12-26,Johor,2019,12,84640.765010206
2019-12-26,Kedah,2019,12,37424.160536566
2019-12-26,Kelantan,2019,12,40254.430710322
2019-12-26,Kuala Lumpur,2019,12,161608.044159066
2019-12-26,Labuan,2019,12,463.365631122
2019-12-26,Melaka,2019,12,27792.845085812
2019-12-26,N. Sembilan,2019,12,29864.648612706
2019-12-26,Pahang,2019,12,21237.085455602
2019-12-26,Penang,2019,12,65464.64673349
2019-12-26,Perak,2019,12,34357.148015896
2019-12-26,Perlis,2019,12,3378.943211884
2019-12-26,Putrajaya,2019,12,5079.42316952
2019-12-26,Sabah,2019,12,37026.938995404
2019-12-26,Sarawak,2019,12,16262.392945706
2019-12-26,Selangor,2019,12,269660.443063774
2019-12-26,Terengganu,2019,12,23501.302999284
2019-12-27,Johor,2019,12,82891.198055448
2019-12-27,Kedah,2019,12,35128.209478274
2019-12-27,Kelantan,2019,12,39060.92406745
2019-12-27,Kuala Lumpur,2019,12,155674.428402926
2019-12-27,Labuan,2019,12,486.2247596
2019-12-27,Melaka,2019,12,27601.654865604
2019-12-27,N. Sembilan,2019,12,29359.285319096
2019-12-27,Pahang,2019,12,22723.426286844
2019-12-27,Penang,2019,12,65675.443135636
2019-12-27,Perak,2019,12,36421.663205662
2019-12-27,Perlis,2019,12,3090.7610346
2019-12-27,Putrajaya,2019,12,4569.912851328
2019-12-27,Sabah,2019,12,39193.76477802
2019-12-27,Sarawak,2019,12,17221.742102152
2019-12-27,Selangor,2019,12,260835.952379266
2019-12-27,Terengganu,2019,12,22103.056590312
2019-12-28,Johor,2019,12,79906.565701802
2019-12-28,Kedah,2019,12,34674.08389752
2019-12-28,Kelantan,2019,12,40507.809474794
2019-12-28,Kuala Lumpur,2019,12,143271.711974482
2019-12-28,Labuan,2019,12,467.48577237
2019-12-28,Melaka,2019,12,23287.287684484
2019-12-28,N. Sembilan,2019,12,24901.544537638
2019-12-28,Pahang,2019,12,21168.471868468
2019-12-28,Penang,2019,12,54921.863034516
2019-12-28,Perak,2019,12,34743.561399604
2019-12-28,Perlis,2019,12,2771.246337918
2019-12-28,Putrajaya,2019,12,4317.84607116
2019-12-28,Sabah,2019,12,38860.269758222
2019-12-28,Sarawak,2019,12,15902.223563498
2019-12-28,Selangor,2019,12,240468.921038206
2019-12-28,Terengganu,2019,12,24322.108847018
2019-12-29,Johor,2019,12,79589.560498982
2019-12-29,Kedah,2019,12,38643.728878258
2019-12-29,Kelantan,2019,12,41898.00747346
2019-12-29,Kuala Lumpur,2019,12,143954.029298056
2019-12-29,Labuan,2019,12,448.411266258
2019-12-29,Melaka,2019,12,24562.459127406
2019-12-29,N. Sembilan,2019,12,27343.608142838
2019-12-29,Pahang,2019,12,22809.23164456
2019-12-29,Penang,2019,12,54462.991255278
2019-12-29,Perak,2019,12,33549.574210408
2019-12-29,Perlis,2019,12,2643.013297776
2019-12-29,Putrajaya,2019,12,4492.0665134
2019-12-29,Sabah,2019,12,38684.992393896
2019-12-29,Sarawak,2019,12,17157.433105208
2019-12-29,Selangor,2019,12,238582.469451542
2019-12-29,Terengganu,2019,12,26586.679613874
2019-12-30,Johor,2019,12,89790.096575126
2019-12-30,Kedah,2019,12,38355.72809867
2019-12-30,Kelantan,2019,12,42035.371552158
2019-12-30,Kuala Lumpur,2019,12,160114.917488806
2019-12-30,Labuan,2019,12,506.76697522
2019-12-30,Melaka,2019,12,27309.237387286
2019-12-30,N. Sembilan,2019,12,31176.372282942
2019-12-30,Pahang,2019,12,22546.18504782
2019-12-30,Penang,2019,12,66019.523208502
2019-12-30,Perak,2019,12,36189.483360598
2019-12-30,Perlis,2019,12,2949.165302634
2019-12-30,Putrajaya,2019,12,5538.925425994
2019-12-30,Sabah,2019,12,42997.055453232
2019-12-30,Sarawak,2019,12,17864.915877738
2019-12-30,Selangor,2019,12,280007.165810714
2019-12-30,Terengganu,2019,12,24184.453202118
2019-12-31,Johor,2019,12,80943.152322102
2019-12-31,Kedah,2019,12,34114.873058564
2019-12-31,Kelantan,2019,12,37732.20859118
2019-12-31,Kuala Lumpur,2019,12,138421.676425488
2019-12-31,Labuan,2019,12,469.997783142
2019-12-31,Melaka,2019,12,24019.232048342
2019-12-31,N. Sembilan,2019,12,25814.997475702
2019-12-31,Pahang,2019,12,21399.458120324
2019-12-31,Penang,2019,12,54493.384167868
2019-12-31,Perak,2019,12,31615.330838986
2019-12-31,Perlis,2019,12,2469.908124304
2019-12-31,Putrajaya,2019,12,5280.913106698
2019-12-31,Sabah,2019,12,36233.066588538
2019-12-31,Sarawak,2019,12,15031.73370036
2019-12-31,Selangor,2019,12,235888.939507042
2019-12-31,Terengganu,2019,12,22256.942867358
2020-01-01,Johor,2020,1,84520.629954948
2020-01-01,Kedah,2020,1,36957.155158082
2020-01-01,Kelantan,2020,1,40746.302757722
2020-01-01,Kuala Lumpur,2020,1,140216.916901802
2020-01-01,Labuan,2020,1,366.221279728
2020-01-01,Melaka,2020,1,24039.799585314
2020-01-01,N. Sembilan,2020,1,27643.119478656
2020-01-01,Pahang,2020,1,20290.578742446
2020-01-01,Penang,2020,1,52524.180949662
2020-01-01,Perak,2020,1,30901.3304619
2020-01-01,Perlis,2020,1,2767.790921166
2020-01-01,Putrajaya,2020,1,4833.925506902
2020-01-01,Sabah,2020,1,36850.153264334
2020-01-01,Sarawak,2020,1,13417.670817484
2020-01-01,Selangor,2020,1,229790.821636498
2020-01-01,Terengganu,2020,1,23903.086156218
2020-01-02,Johor,2020,1,93101.49537773
2020-01-02,Kedah,2020,1,38840.470045792
2020-01-02,Kelantan,2020,1,39775.719337914
2020-01-02,Kuala Lumpur,2020,1,178414.482847098
2020-01-02,Labuan,2020,1,579.450962472
2020-01-02,Melaka,2020,1,29412.974745738
2020-01-02,N. Sembilan,2020,1,32243.417290792
2020-01-02,Pahang,2020,1,21599.71484695
2020-01-02,Penang,2020,1,67704.639217476
2020-01-02,Perak,2020,1,36395.738736492
2020-01-02,Perlis,2020,1,3177.0987925
2020-01-02,Putrajaya,2020,1,6028.901964788
2020-01-02,Sabah,2020,1,44139.511784672
2020-01-02,Sarawak,2020,1,15933.9681712
2020-01-02,Selangor,2020,1,293501.815241376
2020-01-02,Terengganu,2020,1,22256.623007728
2020-01-03,Johor,2020,1,88502.087594336
2020-01-03,Kedah,2020,1,38613.846555438
2020-01-03,Kelantan,2020,1,40743.942676152
2020-01-03,Kuala Lumpur,2020,1,172726.69899506
2020-01-03,Labuan,2020,1,458.142028396
2020-01-03,Melaka,2020,1,28411.281032072
2020-01-03,N. Sembilan,2020,1,32336.017942322
2020-01-03,Pahang,2020,1,22173.50124702
2020-01-03,Penang,2020,1,64385.129269104
2020-01-03,Perak,2020,1,36038.618563794
2020-01-03,Perlis,2020,1,3851.993236012
2020-01-03,Putrajaya,2020,1,5751.668413006
2020-01-03,Sabah,2020,1,44949.385281932
2020-01-03,Sarawak,2020,1,17108.173612462
2020-01-03,Selangor,2020,1,285032.808110894
2020-01-03,Terengganu,2020,1,24097.715543156
2020-01-04,Johor,2020,1,92572.01657123
2020-01-04,Kedah,2020,1,38556.348036774
2020-01-04,Kelantan,2020,1,40293.681517022
2020-01-04,Kuala Lumpur,2020,1,160467.686860078
2020-01-04,Labuan,2020,1,378.603451888
2020-01-04,Melaka,2020,1,26810.56698101
2020-01-04,N. Sembilan,2020,1,30320.74826635
2020-01-04,Pahang,2020,1,21285.992945956
2020-01-04,Penang,2020,1,58360.785016008
2020-01-04,Perak,2020,1,35111.97815645
2020-01-04,Perlis,2020,1,2815.660728132
2020-01-04,Putrajaya,2020,1,5302.175863328
2020-01-04,Sabah,2020,1,42627.708061614
2020-01-04,Sarawak,2020,1,16850.992415922
2020-01-04,Selangor,2020,1,272940.815713692
2020-01-04,Terengganu,2020,1,25249.546540024
2020-01-05,Johor,2020,1,90714.891881696
2020-01-05,Kedah,2020,1,40439.972055962
2020-01-05,Kelantan,2020,1,42165.31232807
2020-01-05,Kuala Lumpur,2020,1,162309.906706292
2020-01-05,Labuan,2020,1,419.721656708
2020-01-05,Melaka,2020,1,25891.477971006
2020-01-05,N. Sembilan,2020,1,30254.50776897
2020-01-05,Pahang,2020,1,23220.736730676
2020-01-05,Penang,2020,1,60388.963662994
2020-01-05,Perak,2020,1,36590.34448964
2020-01-05,Perlis,2020,1,2966.375977346
2020-01-05,Putrajaya,2020,1,5375.55408469
2020-01-05,Sabah,2020,1,41924.661715738
2020-01-05,Sarawak,2020,1,15846.094935276
2020-01-05,Selangor,2020,1,271838.372334816
2020-01-05,Terengganu,2020,1,26207.063451368
2020-01-06,Johor,2020,1,96241.908741672
2020-01-06,Kedah,2020,1,40266.917983344
2020-01-06,Kelantan,2020,1,44065.997331174
2020-01-06,Kuala Lumpur,2020,1,178189.558219596
2020-01-06,Labuan,2020,1,560.923973278
2020-01-06,Melaka,2020,1,26515.541413588
2020-01-06,N. Sembilan,2020,1,35916.348449136
