date,region,seller_type,year,month,sumOfLeads,ad_id
2020-01-03,Selangor,Private,2020,1,115522.20144635,12552
2020-01-03,Selangor,Pro,2020,1,169510.606664544,21362
2020-01-03,Terengganu,Private,2020,1,19116.91788742,2045
2020-01-03,Terengganu,Pro,2020,1,4980.797655736,646
2020-01-04,Johor,Private,2020,1,43736.25301403,4922
2020-01-04,Johor,Pro,2020,1,48835.7635572,6682
2020-01-04,Kedah,Private,2020,1,25569.582379796,2588
2020-01-04,Kedah,Pro,2020,1,12986.765656978,1621
2020-01-04,Kelantan,Private,2020,1,30106.254908184,3405
2020-01-04,Kelantan,Pro,2020,1,10187.426608838,1304
2020-01-04,Kuala Lumpur,Private,2020,1,64893.88644547,6768
2020-01-04,Kuala Lumpur,Pro,2020,1,95573.800414608,12556
2020-01-04,Labuan,Private,2020,1,315.48192462,46
2020-01-04,Labuan,Pro,2020,1,63.121527268,11
2020-01-04,Melaka,Private,2020,1,16089.443209388,1786
2020-01-04,Melaka,Pro,2020,1,10721.123771622,1461
2020-01-04,N. Sembilan,Private,2020,1,16575.04352081,1718
2020-01-04,N. Sembilan,Pro,2020,1,13745.70474554,1800
2020-01-04,Pahang,Private,2020,1,16902.87976971,1774
2020-01-04,Pahang,Pro,2020,1,4383.113176246,629
2020-01-04,Penang,Private,2020,1,32969.524651574,3738
2020-01-04,Penang,Pro,2020,1,25391.260364434,3522
2020-01-04,Perak,Private,2020,1,23231.360485716,2475
2020-01-04,Perak,Pro,2020,1,11880.617670734,1637
2020-01-04,Perlis,Private,2020,1,2260.856504416,293
2020-01-04,Perlis,Pro,2020,1,554.804223716,76
2020-01-04,Putrajaya,Private,2020,1,3113.353204194,391
2020-01-04,Putrajaya,Pro,2020,1,2188.822659134,270
2020-01-04,Sabah,Private,2020,1,28318.473054856,3250
2020-01-04,Sabah,Pro,2020,1,14309.235006758,1930
2020-01-04,Sarawak,Private,2020,1,9990.842881588,1288
2020-01-04,Sarawak,Pro,2020,1,6860.149534334,984
2020-01-04,Selangor,Private,2020,1,117155.920457478,12558
2020-01-04,Selangor,Pro,2020,1,155784.895256214,20352
2020-01-04,Terengganu,Private,2020,1,19784.416890294,2076
2020-01-04,Terengganu,Pro,2020,1,5465.12964973,721
2020-01-05,Johor,Private,2020,1,42624.36466693,4516
2020-01-05,Johor,Pro,2020,1,48090.527214766,6520
2020-01-05,Kedah,Private,2020,1,26942.732118752,2744
2020-01-05,Kedah,Pro,2020,1,13497.23993721,1726
2020-01-05,Kelantan,Private,2020,1,30868.351697514,3429
2020-01-05,Kelantan,Pro,2020,1,11296.960630556,1438
2020-01-05,Kuala Lumpur,Private,2020,1,68035.271761682,7086
2020-01-05,Kuala Lumpur,Pro,2020,1,94274.63494461,12346
2020-01-05,Labuan,Private,2020,1,342.118685792,43
2020-01-05,Labuan,Pro,2020,1,77.602970916,12
2020-01-05,Melaka,Private,2020,1,15181.282069446,1749
2020-01-05,Melaka,Pro,2020,1,10710.19590156,1408
2020-01-05,N. Sembilan,Private,2020,1,16828.097146222,1743
2020-01-05,N. Sembilan,Pro,2020,1,13426.410622748,1692
2020-01-05,Pahang,Private,2020,1,18198.322857234,1849
2020-01-05,Pahang,Pro,2020,1,5022.413873442,700
2020-01-05,Penang,Private,2020,1,34931.255066666,3905
2020-01-05,Penang,Pro,2020,1,25457.708596328,3521
2020-01-05,Perak,Private,2020,1,24273.580643088,2564
2020-01-05,Perak,Pro,2020,1,12316.763846552,1683
2020-01-05,Perlis,Private,2020,1,2442.513869206,291
2020-01-05,Perlis,Pro,2020,1,523.86210814,77
2020-01-05,Putrajaya,Private,2020,1,3384.798822782,391
2020-01-05,Putrajaya,Pro,2020,1,1990.755261908,258
2020-01-05,Sabah,Private,2020,1,27485.282388596,3209
2020-01-05,Sabah,Pro,2020,1,14439.379327142,1923
2020-01-05,Sarawak,Private,2020,1,9225.587534066,1216
2020-01-05,Sarawak,Pro,2020,1,6620.50740121,1036
2020-01-05,Selangor,Private,2020,1,119362.297694274,12662
2020-01-05,Selangor,Pro,2020,1,152476.074640542,20167
2020-01-05,Terengganu,Private,2020,1,20602.267691688,2185
2020-01-05,Terengganu,Pro,2020,1,5604.79575968,686
2020-01-06,Johor,Private,2020,1,43076.736979302,4590
2020-01-06,Johor,Pro,2020,1,53165.17176237,6886
2020-01-06,Kedah,Private,2020,1,26259.563588614,2618
2020-01-06,Kedah,Pro,2020,1,14007.35439473,1725
2020-01-06,Kelantan,Private,2020,1,32389.731785858,3441
2020-01-06,Kelantan,Pro,2020,1,11676.265545316,1406
2020-01-06,Kuala Lumpur,Private,2020,1,69263.719246788,7566
2020-01-06,Kuala Lumpur,Pro,2020,1,108925.838972808,13367
2020-01-06,Labuan,Private,2020,1,447.42400261,54
2020-01-06,Labuan,Pro,2020,1,113.499970668,17
2020-01-06,Melaka,Private,2020,1,14921.81251587,1708
2020-01-06,Melaka,Pro,2020,1,11593.728897718,1513
2020-01-06,N. Sembilan,Private,2020,1,18186.611709664,1846
2020-01-06,N. Sembilan,Pro,2020,1,17729.736739472,2028
2020-01-06,Pahang,Private,2020,1,19180.383900148,1912
2020-01-06,Pahang,Pro,2020,1,6230.135416456,787
2020-01-06,Penang,Private,2020,1,41029.966078286,4156
2020-01-06,Penang,Pro,2020,1,30974.548337642,3946
2020-01-06,Perak,Private,2020,1,25545.843575312,2625
2020-01-06,Perak,Pro,2020,1,13401.245816398,1746
2020-01-06,Perlis,Private,2020,1,2711.603711422,322
2020-01-06,Perlis,Pro,2020,1,613.384991652,77
2020-01-06,Putrajaya,Private,2020,1,3101.596246936,378
2020-01-06,Putrajaya,Pro,2020,1,2791.859600726,304
2020-01-06,Sabah,Private,2020,1,31016.94996607,3362
2020-01-06,Sabah,Pro,2020,1,17170.395096794,2189
2020-01-06,Sarawak,Private,2020,1,10759.771722936,1348
2020-01-06,Sarawak,Pro,2020,1,6672.453165158,1049
2020-01-06,Selangor,Private,2020,1,125784.052834896,13379
2020-01-06,Selangor,Pro,2020,1,182698.16952961,22397
2020-01-06,Terengganu,Private,2020,1,21167.648440062,2237
2020-01-06,Terengganu,Pro,2020,1,5567.165849558,736
2020-01-07,Johor,Private,2020,1,40761.257243384,4684
2020-01-07,Johor,Pro,2020,1,49690.219758338,6638
2020-01-07,Kedah,Private,2020,1,25529.46096787,2760
2020-01-07,Kedah,Pro,2020,1,12794.41240235,1737
2020-01-07,Kelantan,Private,2020,1,30619.621911008,3444
2020-01-07,Kelantan,Pro,2020,1,10718.716498406,1327
2020-01-07,Kuala Lumpur,Private,2020,1,73008.460748258,7470
2020-01-07,Kuala Lumpur,Pro,2020,1,104420.7104532,13199
2020-01-07,Labuan,Private,2020,1,465.720521594,64
2020-01-07,Labuan,Pro,2020,1,121.043396136,19
2020-01-07,Melaka,Private,2020,1,14980.005963066,1703
2020-01-07,Melaka,Pro,2020,1,11294.784445756,1466
2020-01-07,N. Sembilan,Private,2020,1,19689.185432998,1819
2020-01-07,N. Sembilan,Pro,2020,1,15888.942993844,1929
2020-01-07,Pahang,Private,2020,1,18155.882407364,1898
2020-01-07,Pahang,Pro,2020,1,5429.146929664,750
2020-01-07,Penang,Private,2020,1,40009.44584805,4174
2020-01-07,Penang,Pro,2020,1,30385.424691382,4086
2020-01-07,Perak,Private,2020,1,23745.487548564,2576
2020-01-07,Perak,Pro,2020,1,13388.97583176,1713
2020-01-07,Perlis,Private,2020,1,2451.466936186,308
2020-01-07,Perlis,Pro,2020,1,543.473939948,81
2020-01-07,Putrajaya,Private,2020,1,4142.634509672,407
2020-01-07,Putrajaya,Pro,2020,1,2446.363040916,288
2020-01-07,Sabah,Private,2020,1,29231.281128912,3354
2020-01-07,Sabah,Pro,2020,1,16396.743358494,2095
2020-01-07,Sarawak,Private,2020,1,11094.282092712,1336
2020-01-07,Sarawak,Pro,2020,1,6672.879711782,1049
2020-01-07,Selangor,Private,2020,1,126460.78281235,13311
2020-01-07,Selangor,Pro,2020,1,178274.019963978,22257
2020-01-07,Terengganu,Private,2020,1,19912.944546944,2130
2020-01-07,Terengganu,Pro,2020,1,5766.607598176,716
2020-01-08,Johor,Private,2020,1,44907.17228068,4902
2020-01-08,Johor,Pro,2020,1,48298.849299868,6648
2020-01-08,Kedah,Private,2020,1,25099.166824846,2748
2020-01-08,Kedah,Pro,2020,1,13712.673250898,1682
2020-01-08,Kelantan,Private,2020,1,31694.357709672,3381
2020-01-08,Kelantan,Pro,2020,1,10021.578638574,1279
2020-01-08,Kuala Lumpur,Private,2020,1,75689.690369126,7553
2020-01-08,Kuala Lumpur,Pro,2020,1,100716.359044322,12653
2020-01-08,Labuan,Private,2020,1,301.28252434,50
2020-01-08,Labuan,Pro,2020,1,36.169373432,5
2020-01-08,Melaka,Private,2020,1,17577.602021398,1949
2020-01-08,Melaka,Pro,2020,1,10971.544824886,1446
2020-01-08,N. Sembilan,Private,2020,1,17318.016364692,1735
2020-01-08,N. Sembilan,Pro,2020,1,14187.377957052,1755
2020-01-08,Pahang,Private,2020,1,17402.162213988,1759
2020-01-08,Pahang,Pro,2020,1,5654.218835976,733
2020-01-08,Penang,Private,2020,1,39326.294294006,4002
2020-01-08,Penang,Pro,2020,1,28743.307487444,3889
2020-01-08,Perak,Private,2020,1,24295.853316714,2708
2020-01-08,Perak,Pro,2020,1,14049.86575778,1757
2020-01-08,Perlis,Private,2020,1,2674.957790742,334
2020-01-08,Perlis,Pro,2020,1,691.165770592,96
2020-01-08,Putrajaya,Private,2020,1,3404.090736948,432
2020-01-08,Putrajaya,Pro,2020,1,2632.76290757,303
2020-01-08,Sabah,Private,2020,1,28697.047297796,3300
2020-01-08,Sabah,Pro,2020,1,14988.561744912,1964
2020-01-08,Sarawak,Private,2020,1,11296.300214382,1410
2020-01-08,Sarawak,Pro,2020,1,7110.790094776,1065
2020-01-08,Selangor,Private,2020,1,124839.577440048,13194
2020-01-08,Selangor,Pro,2020,1,172394.830232072,21900
2020-01-08,Terengganu,Private,2020,1,18982.550020526,2156
2020-01-08,Terengganu,Pro,2020,1,5300.896656458,700
2020-01-09,Johor,Private,2020,1,42574.7793198,4871
2020-01-09,Johor,Pro,2020,1,49829.18713901,6686
2020-01-09,Kedah,Private,2020,1,24418.794294648,2803
2020-01-09,Kedah,Pro,2020,1,13733.990346068,1857
2020-01-09,Kelantan,Private,2020,1,31366.674485456,3478
2020-01-09,Kelantan,Pro,2020,1,9763.6526417,1276
2020-01-09,Kuala Lumpur,Private,2020,1,72162.13367371,8012
2020-01-09,Kuala Lumpur,Pro,2020,1,100046.221543536,12881
2020-01-09,Labuan,Private,2020,1,337.91522708,56
2020-01-09,Labuan,Pro,2020,1,92.630487416,15
2020-01-09,Melaka,Private,2020,1,17542.085835872,1987
2020-01-09,Melaka,Pro,2020,1,11254.044011412,1500
2020-01-09,N. Sembilan,Private,2020,1,17759.100029786,1894
2020-01-09,N. Sembilan,Pro,2020,1,16114.734915814,2030
2020-01-09,Pahang,Private,2020,1,17654.984483806,1839
2020-01-09,Pahang,Pro,2020,1,5279.410107704,755
2020-01-09,Penang,Private,2020,1,38126.340492912,4097
2020-01-09,Penang,Pro,2020,1,27794.763331282,3721
2020-01-09,Perak,Private,2020,1,23276.402924284,2673
2020-01-09,Perak,Pro,2020,1,13073.620280902,1672
2020-01-09,Perlis,Private,2020,1,2528.02744142,323
2020-01-09,Perlis,Pro,2020,1,573.263164804,82
2020-01-09,Putrajaya,Private,2020,1,3583.065187996,434
2020-01-09,Putrajaya,Pro,2020,1,3108.880684812,444
2020-01-09,Sabah,Private,2020,1,28672.561333966,3438
2020-01-09,Sabah,Pro,2020,1,15379.61703929,1983
2020-01-09,Sarawak,Private,2020,1,11668.385166982,1443
2020-01-09,Sarawak,Pro,2020,1,7134.85785502,1075
2020-01-09,Selangor,Private,2020,1,119584.857385142,13659
2020-01-09,Selangor,Pro,2020,1,168227.989429948,21779
2020-01-09,Terengganu,Private,2020,1,19031.205159222,2162
2020-01-09,Terengganu,Pro,2020,1,4785.61113553,638
2020-01-10,Johor,Private,2020,1,39280.268535832,4545
2020-01-10,Johor,Pro,2020,1,44816.501937408,6296
2020-01-10,Kedah,Private,2020,1,23281.872592084,2590
2020-01-10,Kedah,Pro,2020,1,11821.578108166,1591
2020-01-10,Kelantan,Private,2020,1,32594.201658504,3435
2020-01-10,Kelantan,Pro,2020,1,9196.66991204,1206
2020-01-10,Kuala Lumpur,Private,2020,1,63804.206470448,6771
2020-01-10,Kuala Lumpur,Pro,2020,1,91262.872189728,12328
2020-01-10,Labuan,Private,2020,1,417.996528584,54
2020-01-10,Labuan,Pro,2020,1,48.129657928,10
2020-01-10,Melaka,Private,2020,1,15999.9640174,1704
2020-01-10,Melaka,Pro,2020,1,10525.221450608,1409
2020-01-10,N. Sembilan,Private,2020,1,16070.065863324,1700
2020-01-10,N. Sembilan,Pro,2020,1,15207.138993172,1973
2020-01-10,Pahang,Private,2020,1,16035.374788064,1664
2020-01-10,Pahang,Pro,2020,1,5194.01863911,696
2020-01-10,Penang,Private,2020,1,37798.729274024,3954
2020-01-10,Penang,Pro,2020,1,26474.557113962,3849
2020-01-10,Perak,Private,2020,1,21181.574919088,2416
2020-01-10,Perak,Pro,2020,1,11591.961382908,1592
2020-01-10,Perlis,Private,2020,1,2668.454766204,294
2020-01-10,Perlis,Pro,2020,1,476.366762384,66
2020-01-10,Putrajaya,Private,2020,1,2838.017109262,348
2020-01-10,Putrajaya,Pro,2020,1,1926.755893584,252
2020-01-10,Sabah,Private,2020,1,28032.337425334,3281
2020-01-10,Sabah,Pro,2020,1,15129.121693386,2006
2020-01-10,Sarawak,Private,2020,1,9957.62541951,1262
2020-01-10,Sarawak,Pro,2020,1,6703.247286364,1057
2020-01-10,Selangor,Private,2020,1,104835.647546294,12010
2020-01-10,Selangor,Pro,2020,1,158742.986606816,20879
2020-01-10,Terengganu,Private,2020,1,18254.70607758,2035
2020-01-10,Terengganu,Pro,2020,1,4581.78926946,621
2020-01-11,Johor,Private,2020,1,38465.829430908,4443
2020-01-11,Johor,Pro,2020,1,44601.394235634,6352
2020-01-11,Kedah,Private,2020,1,24489.759421182,2629
2020-01-11,Kedah,Pro,2020,1,10980.196953716,1521
2020-01-11,Kelantan,Private,2020,1,32640.602558564,3555
2020-01-11,Kelantan,Pro,2020,1,9809.903289718,1279
2020-01-11,Kuala Lumpur,Private,2020,1,58779.5236316,6391
2020-01-11,Kuala Lumpur,Pro,2020,1,84658.170387866,11785
2020-01-11,Labuan,Private,2020,1,279.44076423,49
2020-01-11,Labuan,Pro,2020,1,85.27431533,12
2020-01-11,Melaka,Private,2020,1,15947.922930624,1720
2020-01-11,Melaka,Pro,2020,1,9703.815304536,1329
2020-01-11,N. Sembilan,Private,2020,1,14895.99724836,1769
2020-01-11,N. Sembilan,Pro,2020,1,13132.269634402,1760
2020-01-11,Pahang,Private,2020,1,15670.800470932,1701
2020-01-11,Pahang,Pro,2020,1,4478.651967644,646
2020-01-11,Penang,Private,2020,1,31149.744813578,3598
2020-01-11,Penang,Pro,2020,1,23279.672588972,3336
2020-01-11,Perak,Private,2020,1,21902.685396836,2362
2020-01-11,Perak,Pro,2020,1,12191.776561888,1728
2020-01-11,Perlis,Private,2020,1,2565.337485764,294
2020-01-11,Perlis,Pro,2020,1,502.817671104,81
2020-01-11,Putrajaya,Private,2020,1,2360.904706118,294
2020-01-11,Putrajaya,Pro,2020,1,1999.104335064,275
2020-01-11,Sabah,Private,2020,1,26892.021181404,3165
2020-01-11,Sabah,Pro,2020,1,13820.424465488,1973
2020-01-11,Sarawak,Private,2020,1,8677.583028684,1192
2020-01-11,Sarawak,Pro,2020,1,7067.506604284,1115
2020-01-11,Selangor,Private,2020,1,103664.76453385,11716
2020-01-11,Selangor,Pro,2020,1,141310.770681834,19377
2020-01-11,Terengganu,Private,2020,1,18297.865155902,2012
2020-01-11,Terengganu,Pro,2020,1,5107.500985064,662
2020-01-12,Johor,Private,2020,1,40960.558643804,4799
2020-01-12,Johor,Pro,2020,1,46742.50269951,6637
2020-01-12,Kedah,Private,2020,1,26254.880517828,2800
2020-01-12,Kedah,Pro,2020,1,12551.494480542,1755
2020-01-12,Kelantan,Private,2020,1,34185.98388831,3517
2020-01-12,Kelantan,Pro,2020,1,9402.584077116,1257
2020-01-12,Kuala Lumpur,Private,2020,1,65912.4608729,6708
2020-01-12,Kuala Lumpur,Pro,2020,1,86404.632565324,11662
2020-01-12,Labuan,Private,2020,1,215.245724044,43
2020-01-12,Labuan,Pro,2020,1,121.412147372,15
2020-01-12,Melaka,Private,2020,1,16266.708386784,1784
2020-01-12,Melaka,Pro,2020,1,9747.246498966,1417
2020-01-12,N. Sembilan,Private,2020,1,15713.053669932,1863
2020-01-12,N. Sembilan,Pro,2020,1,13688.567639888,1923
2020-01-12,Pahang,Private,2020,1,16464.16105047,1773
2020-01-12,Pahang,Pro,2020,1,5124.024250418,717
2020-01-12,Penang,Private,2020,1,33094.68806466,3831
2020-01-12,Penang,Pro,2020,1,24244.668166978,3471
2020-01-12,Perak,Private,2020,1,23730.632974036,2533
2020-01-12,Perak,Pro,2020,1,11437.675401894,1586
2020-01-12,Perlis,Private,2020,1,2168.884409312,302
2020-01-12,Perlis,Pro,2020,1,413.251841292,57
2020-01-12,Putrajaya,Private,2020,1,2715.055753878,364
2020-01-12,Putrajaya,Pro,2020,1,1586.556621706,221
2020-01-12,Sabah,Private,2020,1,28588.371219078,3384
2020-01-12,Sabah,Pro,2020,1,12922.474334274,1833
2020-01-12,Sarawak,Private,2020,1,8532.068527606,1211
2020-01-12,Sarawak,Pro,2020,1,6772.570147964,1109
2020-01-12,Selangor,Private,2020,1,116081.43267146,12288
2020-01-12,Selangor,Pro,2020,1,146445.507279852,19579
2020-01-12,Terengganu,Private,2020,1,20274.909802228,2133
2020-01-12,Terengganu,Pro,2020,1,5619.532625306,737
2020-01-13,Johor,Private,2020,1,40255.37139723,4656
2020-01-13,Johor,Pro,2020,1,48364.415081744,6641
2020-01-13,Kedah,Private,2020,1,24665.653046298,2634
2020-01-13,Kedah,Pro,2020,1,13101.392846024,1698
2020-01-13,Kelantan,Private,2020,1,32129.407454124,3464
2020-01-13,Kelantan,Pro,2020,1,10222.28514783,1377
2020-01-13,Kuala Lumpur,Private,2020,1,68376.92537803,7160
2020-01-13,Kuala Lumpur,Pro,2020,1,101717.890673468,12957
2020-01-13,Labuan,Private,2020,1,387.008136738,59
2020-01-13,Labuan,Pro,2020,1,88.939900854,11
2020-01-13,Melaka,Private,2020,1,15371.118967496,1751
2020-01-13,Melaka,Pro,2020,1,12533.279245588,1568
2020-01-13,N. Sembilan,Private,2020,1,16546.175463122,1788
2020-01-13,N. Sembilan,Pro,2020,1,17137.906346218,2103
2020-01-13,Pahang,Private,2020,1,17411.428004802,1790
2020-01-13,Pahang,Pro,2020,1,5667.898277964,759
2020-01-13,Penang,Private,2020,1,40325.18583847,4084
2020-01-13,Penang,Pro,2020,1,31937.574114854,4337
2020-01-13,Perak,Private,2020,1,24388.746341172,2585
2020-01-13,Perak,Pro,2020,1,14579.240104352,1822
2020-01-13,Perlis,Private,2020,1,2136.349371644,278
2020-01-13,Perlis,Pro,2020,1,561.764924434,80
2020-01-13,Putrajaya,Private,2020,1,3499.042046206,395
2020-01-13,Putrajaya,Pro,2020,1,2508.523025058,317
2020-01-13,Sabah,Private,2020,1,29475.438523816,3332
2020-01-13,Sabah,Pro,2020,1,15160.942925258,2022
2020-01-13,Sarawak,Private,2020,1,9757.243489664,1310
2020-01-13,Sarawak,Pro,2020,1,7432.920654318,1136
2020-01-13,Selangor,Private,2020,1,120325.013480472,12938
2020-01-13,Selangor,Pro,2020,1,181011.15071428,22646
2020-01-13,Terengganu,Private,2020,1,19328.786578036,2148
2020-01-13,Terengganu,Pro,2020,1,5629.171831942,756
2020-01-14,Johor,Private,2020,1,40399.25935329,4742
2020-01-14,Johor,Pro,2020,1,46664.518087034,6411
2020-01-14,Kedah,Private,2020,1,26134.283105642,2678
2020-01-14,Kedah,Pro,2020,1,12330.23844855,1625
2020-01-14,Kelantan,Private,2020,1,30452.245323416,3392
2020-01-14,Kelantan,Pro,2020,1,11198.53221776,1329
2020-01-14,Kuala Lumpur,Private,2020,1,68544.508490744,7340
2020-01-14,Kuala Lumpur,Pro,2020,1,97885.358739366,12472
2020-01-14,Labuan,Private,2020,1,523.83357553,70
2020-01-14,Labuan,Pro,2020,1,96.731679178,16
2020-01-14,Melaka,Private,2020,1,15579.170742538,1788
2020-01-14,Melaka,Pro,2020,1,10520.47458035,1440
2020-01-14,N. Sembilan,Private,2020,1,17057.322793792,1809
2020-01-14,N. Sembilan,Pro,2020,1,13811.487595454,1850
2020-01-14,Pahang,Private,2020,1,17120.756575978,1783
2020-01-14,Pahang,Pro,2020,1,5685.741072908,849
2020-01-14,Penang,Private,2020,1,39641.968805852,4176
2020-01-14,Penang,Pro,2020,1,29418.646253302,4086
2020-01-14,Perak,Private,2020,1,22879.941819586,2495
2020-01-14,Perak,Pro,2020,1,12978.790307796,1730
2020-01-14,Perlis,Private,2020,1,2210.523961868,278
2020-01-14,Perlis,Pro,2020,1,614.013664868,89
2020-01-14,Putrajaya,Private,2020,1,3035.66847021,381
2020-01-14,Putrajaya,Pro,2020,1,2385.09785697,315
2020-01-14,Sabah,Private,2020,1,27963.509933494,3162
2020-01-14,Sabah,Pro,2020,1,14773.229631392,1945
2020-01-14,Sarawak,Private,2020,1,9496.795059602,1178
2020-01-14,Sarawak,Pro,2020,1,6476.973361096,986
2020-01-14,Selangor,Private,2020,1,118405.44831412,12958
2020-01-14,Selangor,Pro,2020,1,165539.657557812,21238
2020-01-14,Terengganu,Private,2020,1,18615.760120706,2000
2020-01-14,Terengganu,Pro,2020,1,5583.978755874,710
2020-01-15,Johor,Private,2020,1,38954.663969118,4463
2020-01-15,Johor,Pro,2020,1,44530.579036766,6185
2020-01-15,Kedah,Private,2020,1,23275.50897833,2578
2020-01-15,Kedah,Pro,2020,1,11564.086185964,1637
2020-01-15,Kelantan,Private,2020,1,27976.076466316,3169
2020-01-15,Kelantan,Pro,2020,1,10823.478321122,1362
2020-01-15,Kuala Lumpur,Private,2020,1,71747.234390342,7099
2020-01-15,Kuala Lumpur,Pro,2020,1,91334.773452134,12027
2020-01-15,Labuan,Private,2020,1,396.783004756,59
2020-01-15,Labuan,Pro,2020,1,67.426252128,12
2020-01-15,Melaka,Private,2020,1,15448.71118485,1691
2020-01-15,Melaka,Pro,2020,1,10749.4547387,1438
2020-01-15,N. Sembilan,Private,2020,1,17475.47073129,1713
2020-01-15,N. Sembilan,Pro,2020,1,14735.143927294,1967
2020-01-15,Pahang,Private,2020,1,18150.82522007,1732
2020-01-15,Pahang,Pro,2020,1,6014.143746842,882
2020-01-15,Penang,Private,2020,1,37629.12722904,3972
2020-01-15,Penang,Pro,2020,1,27117.016918896,3684
2020-01-15,Perak,Private,2020,1,22049.1064392,2439
2020-01-15,Perak,Pro,2020,1,12784.199420582,1743
2020-01-15,Perlis,Private,2020,1,2159.47143126,296
2020-01-15,Perlis,Pro,2020,1,523.411331052,77
2020-01-15,Putrajaya,Private,2020,1,3304.283044604,391
2020-01-15,Putrajaya,Pro,2020,1,2308.014297986,281
2020-01-15,Sabah,Private,2020,1,24993.911740858,3007
2020-01-15,Sabah,Pro,2020,1,15193.58114475,2099
2020-01-15,Sarawak,Private,2020,1,9368.1202847,1169
2020-01-15,Sarawak,Pro,2020,1,6833.82812441,1077
2020-01-15,Selangor,Private,2020,1,111229.372672402,12316
2020-01-15,Selangor,Pro,2020,1,155677.917562328,20521
2020-01-15,Terengganu,Private,2020,1,19754.46334833,2039
2020-01-15,Terengganu,Pro,2020,1,6049.765187808,819
2020-01-16,Johor,Private,2020,1,37694.32465245,4247
2020-01-16,Johor,Pro,2020,1,45873.728876676,6245
2020-01-16,Kedah,Private,2020,1,23801.974090488,2560
2020-01-16,Kedah,Pro,2020,1,11771.589184784,1593
2020-01-16,Kelantan,Private,2020,1,29346.638263654,3259
2020-01-16,Kelantan,Pro,2020,1,9940.563614056,1279
2020-01-16,Kuala Lumpur,Private,2020,1,67212.256799906,6943
2020-01-16,Kuala Lumpur,Pro,2020,1,94477.977959874,12384
2020-01-16,Labuan,Private,2020,1,369.471690744,55
2020-01-16,Labuan,Pro,2020,1,66.079791136,10
2020-01-16,Melaka,Private,2020,1,14634.114184508,1688
2020-01-16,Melaka,Pro,2020,1,10463.39402798,1492
2020-01-16,N. Sembilan,Private,2020,1,17257.486435278,1710
2020-01-16,N. Sembilan,Pro,2020,1,16201.448423706,2062
2020-01-16,Pahang,Private,2020,1,16733.21350532,1812
2020-01-16,Pahang,Pro,2020,1,5375.420067966,740
2020-01-16,Penang,Private,2020,1,33596.089707648,3684
2020-01-16,Penang,Pro,2020,1,26963.90577085,3795
2020-01-16,Perak,Private,2020,1,21623.973509978,2393
2020-01-16,Perak,Pro,2020,1,12856.425399526,1769
2020-01-16,Perlis,Private,2020,1,1801.512541392,256
2020-01-16,Perlis,Pro,2020,1,453.613155784,65
2020-01-16,Putrajaya,Private,2020,1,2738.95481999,347
2020-01-16,Putrajaya,Pro,2020,1,2372.207867046,358
2020-01-16,Sabah,Private,2020,1,30350.830839808,3313
2020-01-16,Sabah,Pro,2020,1,14290.89370376,1903
2020-01-16,Sarawak,Private,2020,1,9117.078044386,1210
2020-01-16,Sarawak,Pro,2020,1,6787.928487176,1026
2020-01-16,Selangor,Private,2020,1,115459.077743814,12495
2020-01-16,Selangor,Pro,2020,1,163035.227201538,20905
2020-01-16,Terengganu,Private,2020,1,19361.159145248,1985
2020-01-16,Terengganu,Pro,2020,1,5112.732424382,696
2020-01-17,Johor,Private,2020,1,35799.073102966,4004
2020-01-17,Johor,Pro,2020,1,44328.390907838,6113
2020-01-17,Kedah,Private,2020,1,22444.932275274,2563
2020-01-17,Kedah,Pro,2020,1,10002.042091172,1455
2020-01-17,Kelantan,Private,2020,1,30445.955872502,3331
2020-01-17,Kelantan,Pro,2020,1,9248.736004554,1208
2020-01-17,Kuala Lumpur,Private,2020,1,64779.256957248,6488
2020-01-17,Kuala Lumpur,Pro,2020,1,87476.203117108,11855
2020-01-17,Labuan,Private,2020,1,265.939625612,34
2020-01-17,Labuan,Pro,2020,1,62.84068717,8
2020-01-17,Melaka,Private,2020,1,15297.41205161,1704
2020-01-17,Melaka,Pro,2020,1,9756.745292834,1403
2020-01-17,N. Sembilan,Private,2020,1,16122.071456514,1662
2020-01-17,N. Sembilan,Pro,2020,1,14117.534434312,1903
2020-01-17,Pahang,Private,2020,1,15601.217134396,1720
2020-01-17,Pahang,Pro,2020,1,4662.162360544,707
2020-01-17,Penang,Private,2020,1,33609.06423858,3559
2020-01-17,Penang,Pro,2020,1,25375.671406646,3538
2020-01-17,Perak,Private,2020,1,21283.431381694,2365
2020-01-17,Perak,Pro,2020,1,12001.81795674,1659
2020-01-17,Perlis,Private,2020,1,2152.650237854,305
2020-01-17,Perlis,Pro,2020,1,593.148770238,99
2020-01-17,Putrajaya,Private,2020,1,3040.814507022,366
2020-01-17,Putrajaya,Pro,2020,1,1945.615817856,271
2020-01-17,Sabah,Private,2020,1,25893.89969906,3202
2020-01-17,Sabah,Pro,2020,1,13353.40652856,1830
2020-01-17,Sarawak,Private,2020,1,9011.603583966,1135
2020-01-17,Sarawak,Pro,2020,1,6007.093210688,978
2020-01-17,Selangor,Private,2020,1,105361.851676108,12041
2020-01-17,Selangor,Pro,2020,1,154996.496427596,20343
2020-01-17,Terengganu,Private,2020,1,20322.683508472,2111
2020-01-17,Terengganu,Pro,2020,1,4351.004876174,610
2020-01-18,Johor,Private,2020,1,38708.79719628,4400
2020-01-18,Johor,Pro,2020,1,42597.06485217,6004
